USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
727930 24233 201703231653 150   9 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** *   47   38 1019.4 30.08 1002.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201703231753 180  11 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** *   49   35 1019.1 30.07 1002.5  50  39  0.00 ***** ***** ***** **
727930 24233 201703231800 180  11 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   49   35 1019.1 ***** 1001.9  50  39 ***** ***** ***** ***** **
727930 24233 201703231853 210  10 *** 140 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   35 1018.8 30.06 1002.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201703231953 170   5 *** 140 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   36 1017.9 30.04 1001.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201703232053 120  11 *** 170 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   35 1016.9 30.01 1000.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201703232153 290   8 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   36 1015.9 29.98  999.4 *** ***  0.00 ***** ***** ***** **
727930 24233 201703232253 190   6 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   33 1014.8 29.95  998.4 *** ***  0.00 ***** ***** ***** **
727930 24233 201703232353 250   5 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   34 1014.4 29.93  997.8  58  49  0.00 ***** ***** ***** **
727930 24233 201703240000 250   5 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   55   34 1014.4 *****  997.3  58  41 ***** ***** ***** ***** **
727930 24233 201703240053 250   7 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   34 1013.7 29.92  997.4 *** ***  0.00 ***** ***** ***** **
727930 24233 201703240153 220   8 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   35 1013.8 29.92  997.4 *** ***  0.00 ***** ***** ***** **
727930 24233 201703240253 230   7 ***  41 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   49   42 1013.7 29.91  997.1 *** ***  0.02 ***** *****  0.01 **
727930 24233 201703240353 300   3 ***  44 *** * * *  9.1 ** ** ** ** 61 ** ** ** *   46   43 1013.2 29.90  996.8 *** ***  0.02 ***** ***** ***** **
727930 24233 201703240453 270   3 ***  37 *** * * *  6.0 ** ** ** ** 61 10 ** ** *   45   43 1013.1 29.89  996.4 *** ***  0.05 ***** ***** ***** **
727930 24233 201703240519 990   3 ***  38 *** * * *  8.0 ** ** ** ** 61 ** ** ** *   45   43 ****** 29.88  996.1 *** ***  0.03 ***** ***** ***** **
727930 24233 201703240553 350   6 ***  36 *** * * *  5.0 ** ** ** ** 61 10 ** ** *   45   44 1012.4 29.88  996.1  55  45  0.06  0.14 ***** ***** **
727930 24233 201703240600 350   6 *** *** OVC * * *  5.0 61 ** ** ** ** ** ** ** *   45   44 1012.4 *****  995.6  55  41 *****  0.16 ***** ***** **
727930 24233 201703240653 310   3 ***  35 *** * * *  6.0 ** ** ** ** 61 10 ** ** *   45   44 1012.3 29.87  995.8 *** ***  0.06 ***** ***** ***** **
727930 24233 201703240751 060   5 ***  42 OVC * * *  6.0 ** ** ** ** 61 10 ** ** *   45   45 ****** 29.85  995.1 *** *** ***** ***** ***** ***** **
727930 24233 201703240753 060   5 ***  35 *** * * *  6.0 ** ** ** ** 61 10 ** ** *   45   44 1011.6 29.85  995.1  58  39  0.05 ***** ***** ***** **
727930 24233 201703240759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  58  39 ***** *****  0.26 *****  0
727930 24233 201703240853 ***   0 ***  47 *** * * *  7.0 ** ** ** ** ** ** ** ** *   46   44 1011.1 29.84  994.8 *** ***  0.00T***** *****  0.12 **
727930 24233 201703240953 110   5 ***  46 *** * * *  9.1 ** ** ** ** ** ** ** ** *   46   44 1010.3 29.82  994.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201703241053 110  10 ***  46 *** * * * 10.0 ** ** ** ** ** ** ** ** *   47   43 1009.5 29.79  993.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201703241153 120   6 ***  40 *** * * * 10.0 ** ** ** ** ** ** ** ** *   47   43 1009.0 29.78  992.8  47  45  0.00T 0.12  0.26 ***** **
727930 24233 201703241200 120   6 *** *** OVC * * * 10.0 ** ** ** ** ** ** ** ** *   47   43 1009.0 *****  992.2  58  45 *****  0.12  0.26 ***** **
727930 24233 201703241253 130  11 ***  40 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   47   42 1008.8 29.77  992.4 *** ***  0.00T***** ***** ***** **
727930 24233 201703241353 120  10 ***  38 *** * * *  9.1 ** ** ** ** 61 ** ** ** *   46   43 1009.1 29.78  992.8 *** ***  0.03 ***** ***** ***** **
727930 24233 201703241450 170   7 ***  38 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   46   45 ****** 29.78  992.8 *** ***  0.03 ***** ***** ***** **
727930 24233 201703241453 210   6 ***  38 *** * * * 10.0 ** ** ** ** ** ** ** ** *   46   44 1009.2 29.78  992.8 *** ***  0.02 ***** *****  0.05 **
727930 24233 201703241553 180   9 ***  36 *** * * *  7.0 ** ** ** ** 61 ** ** ** *   47   44 1009.3 29.78  992.8 *** ***  0.01 ***** ***** ***** **
727930 24233 201703241653 190   9  22  36 *** * * *  9.1 ** ** ** ** 61 ** ** ** *   47   43 1009.9 29.80  993.4 *** ***  0.07 ***** ***** ***** **
727930 24233 201703241753 170  11 ***  34 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   43 1010.0 29.81  993.8  50  46  0.00T 0.13 ***** ***** **
727930 24233 201703241800 170  11 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   50   43 1010.0 *****  993.3  50  46 *****  0.12 ***** ***** **
727930 24233 201703241853 190  17 *** 210 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   44 1010.2 29.81  993.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201703241953 210  16 *** 140 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   42 1010.4 29.82  994.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201703242053 240  13 ***  32 *** * * *  7.0 ** ** ** ** 61 ** ** ** *   51   43 1010.9 29.83  994.4 *** ***  0.01 ***** *****  0.00T**
727930 24233 201703242153 220  11 ***  35 *** * * *  7.0 ** ** ** ** 61 ** ** ** *   49   45 1011.1 29.84  994.8 *** ***  0.07 ***** ***** ***** **
727930 24233 201703242253 190  14  24  37 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   44 1010.9 29.83  994.4 *** ***  0.00T***** ***** ***** **
727930 24233 201703242353 210  14 ***  39 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   43 1011.9 29.86  995.4  54  48  0.02  0.10 ***** ***** **
727930 24233 201703250000 210  14 *** *** OVC * * * 10.0 ** ** ** ** ** ** ** ** *   51   43 1011.9 *****  994.9  54  45 *****  0.12 ***** ***** **
727930 24233 201703250053 200  17 ***  30 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   51   44 1012.2 29.87  995.8 *** ***  0.00T***** ***** ***** **
727930 24233 201703250102 200  20  29  28 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   50   43 ****** 29.87  995.8 *** ***  0.00T***** ***** ***** **
727930 24233 201703250127 190  21 ***  34 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   49   44 ****** 29.89  996.4 *** ***  0.00T***** ***** ***** **
727930 24233 201703250151 210  16 ***  22 OVC * * * 10.0 ** ** ** ** 61 ** ** ** *   48   45 ****** 29.90  996.8 *** *** ***** ***** ***** ***** **
727930 24233 201703250153 200  17 ***  24 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   48   45 1013.3 29.90  996.8 *** ***  0.00T***** ***** ***** **
727930 24233 201703250237 200  11 ***  48 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   47   44 ****** 29.92  997.4 *** ***  0.00T***** ***** ***** **
727930 24233 201703250253 200  13 ***  46 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   47   44 1014.2 29.93  997.8 *** ***  0.01 ***** *****  0.01 **
727930 24233 201703250353 200  10 ***  36 *** * * * 10.0 ** ** ** ** ** ** ** ** *   47   43 1015.5 29.97  999.1 *** ***  0.00T***** ***** ***** **
727930 24233 201703250453 190  10 *** 120 *** * * * 10.0 ** ** ** ** ** ** ** ** *   47   42 1016.4 29.99  999.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201703250553 200  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   46   41 1016.7 30.00 1000.1  52  46  0.00  0.01 ***** ***** **
727930 24233 201703250600 200  13 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   46   41 1016.7 *****  999.6  52  45 *****  0.01 ***** ***** **
727930 24233 201703250653 180   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   45   42 1017.5 30.03 1001.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201703250753 180   9 ***  34 *** * * * 10.0 ** ** ** ** ** ** ** ** *   45   40 1018.1 30.04 1001.5  54  44  0.00 ***** ***** ***** **
727930 24233 201703250759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  54  44 ***** *****  0.24 *****  0
727930 24233 201703250853 180  11 ***  34 *** * * * 10.0 ** ** ** ** ** ** ** ** *   45   40 1018.3 30.05 1001.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201703250953 190  13 ***  36 *** * * * 10.0 ** ** ** ** ** ** ** ** *   45   39 1018.4 30.05 1001.8 *** ***  0.00T***** ***** ***** **
727930 24233 201703251053 200  13 ***  30 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   45   40 1018.5 30.06 1002.1 *** ***  0.01 ***** ***** ***** **
727930 24233 201703251100 200  11 ***  20 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   45   40 ****** 30.05 1001.8 *** ***  0.00T***** ***** ***** **
727930 24233 201703251131 210  15 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   44   39 ****** 30.05 1001.8 *** ***  0.00T***** ***** ***** **
727930 24233 201703251153 190  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   44   41 1018.4 30.05 1001.8  46  44  0.00T 0.01  0.25 ***** **
727930 24233 201703251200 190  13 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   44   41 1018.4 ***** 1001.3  54  44 *****  0.01  0.25 ***** **
727930 24233 201703251253 200  16 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   43   40 1018.8 30.06 1002.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201703251353 200  13 *** 110 *** * * * 10.0 ** ** ** ** ** ** ** ** *   43   40 1019.2 30.07 1002.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201703251453 190  13 ***  85 *** * * * 10.0 ** ** ** ** ** ** ** ** *   43   40 1020.0 30.10 1003.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201703251553 180  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   45   41 1020.0 30.10 1003.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201703251651 200  13 ***  15 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   46   41 ****** 30.11 1003.8 *** *** ***** ***** ***** ***** **
727930 24233 201703251653 190  13 ***  15 *** * * * 10.0 ** ** ** ** ** ** ** ** *   46   41 1020.4 30.11 1003.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201703251737 210  13 ***  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   47   40 ****** 30.12 1004.1 *** *** ***** ***** ***** ***** **
727930 24233 201703251753 210  13 ***  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   48   40 1020.7 30.12 1004.1  48  43  0.00 ***** ***** ***** **
727930 24233 201703251800 210  13 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   48   40 1020.7 ***** 1003.6  48  43 ***** ***** ***** ***** **
727930 24233 201703251853 230  13 ***  44 *** * * * 10.0 ** ** ** ** ** ** ** ** *   47   38 1020.8 30.12 1004.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201703251953 230  11 *** 110 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   39 1020.6 30.12 1004.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201703252053 240  13 ***  35 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   39 1020.5 30.11 1003.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201703252153 210  14 ***  38 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   39 1020.0 30.10 1003.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201703252253 210  11 ***  50 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   38 1020.0 30.10 1003.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201703252353 230   9 ***  50 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   37 1019.7 30.09 1003.1  52  47  0.00 ***** ***** ***** **
727930 24233 201703260000 230   9 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   50   37 1019.7 ***** 1002.6  52  44 ***** ***** ***** ***** **
727930 24233 201703260053 210   8 ***  47 *** * * * 10.0 ** ** ** ** ** ** ** ** *   49   36 1019.5 30.08 1002.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201703260153 200   7 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   48   36 1019.5 30.08 1002.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201703260253 200   3 ***  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   47   36 1019.2 30.07 1002.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201703260353 170   3 ***  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   46   34 1018.8 30.06 1002.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201703260453 150   7 ***  45 *** * * * 10.0 ** ** ** ** ** ** ** ** *   47   38 1018.2 30.05 1001.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201703260553 130   9 ***  48 *** * * * 10.0 ** ** ** ** ** ** ** ** *   46   39 1017.8 30.04 1001.5  50  45  0.00 ***** ***** ***** **
727930 24233 201703260600 130   9 *** *** OVC * * * 10.0 ** ** ** ** ** ** ** ** *   46   39 1017.8 ***** 1000.9  50  44 ***** ***** ***** ***** **
727930 24233 201703260653 140   8 ***  44 *** * * * 10.0 ** ** ** ** ** ** ** ** *   45   39 1017.4 30.02 1000.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201703260753 170   5 *** 130 *** * * * 10.0 ** ** ** ** ** ** ** ** *   44   39 1016.5 30.00 1000.1  52  43  0.00 ***** ***** ***** **
727930 24233 201703260759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  52  43 ***** *****  0.01 *****  0
727930 24233 201703260853 130   3 ***  65 *** * * * 10.0 ** ** ** ** ** ** ** ** *   44   39 1016.0 29.98  999.4 *** ***  0.00 ***** ***** ***** **
727930 24233 201703260953 080   3 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   44   39 1015.1 29.96  998.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201703261053 110   7 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   44   39 1014.0 29.92  997.4 *** ***  0.00 ***** ***** ***** **
727930 24233 201703261153 110   9 ***  49 *** * * * 10.0 ** ** ** ** ** ** ** ** *   44   38 1012.8 29.89  996.4  46  44  0.00 ***** ***** ***** **
727930 24233 201703261200 110   9 *** *** OVC * * * 10.0 ** ** ** ** ** ** ** ** *   44   38 1012.8 *****  995.9  52  44 ***** ***** ***** ***** **
727930 24233 201703261253 150   6 ***  45 *** * * * 10.0 ** ** ** ** ** ** ** ** *   44   38 1012.1 29.87  995.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201703261353 120   9 ***  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   45   38 1011.6 29.85  995.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201703261453 140   7 ***  43 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   45   38 1011.5 29.85  995.1 *** ***  0.00T***** *****  0.00T**
727930 24233 201703261553 110  10 ***  36 *** * * *  9.1 ** ** ** ** 61 ** ** ** *   45   40 1011.3 29.84  994.8 *** ***  0.02 ***** ***** ***** **
727930 24233 201703261653 170   5 ***  32 *** * * *  6.0 ** ** ** ** 61 10 ** ** *   44   41 1011.5 29.85  995.1 *** ***  0.04 ***** ***** ***** **
727930 24233 201703261753 120   7 ***  47 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   45   41 1010.6 29.82  994.1  45  43  0.02  0.08 ***** ***** **
727930 24233 201703261800 120   7 *** *** OVC * * * 10.0 61 ** ** ** ** ** ** ** *   45   41 1010.6 *****  993.6  46  43 *****  0.08 ***** ***** **
727930 24233 201703261853 080   7 ***  41 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   47   41 1009.6 29.79  993.1 *** ***  0.02 ***** ***** ***** **
727930 24233 201703261953 090   7 ***  43 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   48   42 1008.8 29.77  992.4 *** ***  0.00T***** ***** ***** **
727930 24233 201703262053 310   6 ***  36 *** * * *  6.0 ** ** ** ** 61 10 ** ** *   46   45 1009.0 29.77  992.4 *** ***  0.03 ***** *****  0.05 **
727930 24233 201703262153 ***   0 ***  34 *** * * *  5.0 ** ** ** ** 61 10 ** ** *   46   45 1008.7 29.77  992.4 *** ***  0.05 ***** ***** ***** **
727930 24233 201703262246 ***   0 ***   8 OVC * * *  5.0 ** ** ** ** 61 10 ** ** *   47   45 ****** 29.76  992.1 *** *** ***** ***** ***** ***** **
727930 24233 201703262253 ***   0 ***   8 *** * * *  5.0 ** ** ** ** 61 10 ** ** *   47   45 1008.4 29.76  992.1 *** ***  0.05 ***** ***** ***** **
727930 24233 201703262309 100   6 ***  32 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   48   45 ****** 29.75  991.8 *** ***  0.01 ***** ***** ***** **
727930 24233 201703262353 110   8 ***  41 *** * * * 10.0 ** ** ** ** ** ** ** ** *   48   45 1008.1 29.75  991.8  49  45  0.01  0.16 ***** ***** **
727930 24233 201703270000 110   8 *** *** OVC * * * 10.0 ** ** ** ** ** ** ** ** *   48   45 1008.1 *****  991.2  49  44 *****  0.16 ***** ***** **
727930 24233 201703270053 120   7 ***  30 *** * * * 10.0 ** ** ** ** ** ** ** ** *   48   44 1008.0 29.74  991.4 *** ***  0.00 ***** ***** ***** **
727930 24233 201703270151 140   6 ***  29 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   48   45 ****** 29.75  991.8 *** *** ***** ***** ***** ***** **
727930 24233 201703270153 140   7 ***  30 *** * * * 10.0 ** ** ** ** ** ** ** ** *   48   44 1008.3 29.75  991.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201703270218 190   3 ***  28 *** * * *  4.0 ** ** ** ** 61 10 ** ** *   47   45 ****** 29.77  992.4 *** ***  0.01 ***** ***** ***** **
727930 24233 201703270253 170   6 ***  21 *** * * *  9.1 ** ** ** ** 61 ** ** ** *   47   46 1009.2 29.78  992.8 *** ***  0.03 ***** *****  0.03 **
727930 24233 201703270343 150  10 ***  20 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   47   45 ****** 29.79  993.1 *** ***  0.05 ***** ***** ***** **
727930 24233 201703270353 160  10 ***  19 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   47   45 1009.7 29.79  993.1 *** ***  0.06 ***** ***** ***** **
727930 24233 201703270433 170  11 ***  15 *** * * *  8.0 ** ** ** ** 61 ** ** ** *   46   44 ****** 29.80  993.4 *** ***  0.03 ***** ***** ***** **
727930 24233 201703270451 180  14 ***  12 OVC * * * 10.0 ** ** ** ** 61 ** ** ** *   46   45 ****** 29.81  993.8 *** *** ***** ***** ***** ***** **
727930 24233 201703270453 170  11 ***  12 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   46   44 1010.2 29.81  993.8 *** ***  0.04 ***** ***** ***** **
727930 24233 201703270553 190  10 ***  10 *** * * *  4.0 ** ** ** ** 61 10 ** ** *   46   44 1010.8 29.83  994.4  48  46  0.00T 0.13 ***** ***** **
727930 24233 201703270600 190  10 *** *** OVC * * *  3.8 61 ** ** ** ** ** ** ** *   46   44 1010.8 *****  993.9  48  44 *****  0.12 ***** ***** **
727930 24233 201703270617 180  11 ***   9 *** * * *  4.0 ** ** ** ** 10 ** ** ** *   46   44 ****** 29.83  994.4 *** ***  0.01 ***** ***** ***** **
727930 24233 201703270640 180  10 ***  11 *** * * * 10.0 ** ** ** ** ** ** ** ** *   46   44 ****** 29.84  994.8 *** ***  0.01 ***** ***** ***** **
727930 24233 201703270651 170  13 *** 210 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   45   43 ****** 29.84  994.8 *** *** ***** ***** ***** ***** **
727930 24233 201703270653 180  14 *** 210 *** * * * 10.0 ** ** ** ** ** ** ** ** *   45   43 1011.4 29.84  994.8 *** ***  0.01 ***** ***** ***** **
727930 24233 201703270751 170   7 ***  25 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   46   43 ****** 29.87  995.8 *** *** ***** ***** ***** ***** **
727930 24233 201703270753 170   7 ***  25 *** * * * 10.0 ** ** ** ** ** ** ** ** *   46   43 1012.3 29.87  995.8  49  43  0.00 ***** ***** ***** **
727930 24233 201703270759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  49  43 ***** *****  0.38 *****  0
727930 24233 201703270820 180  13 ***  30 *** * * *  9.1 ** ** ** ** 61 ** ** ** *   46   43 ****** 29.88  996.1 *** ***  0.01 ***** ***** ***** **
727930 24233 201703270853 160  10 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   45   43 1012.8 29.88  996.1 *** ***  0.01 ***** *****  0.02 **
727930 24233 201703270953 170  11 ***  45 *** * * * 10.0 ** ** ** ** ** ** ** ** *   45   42 1013.1 29.89  996.4 *** ***  0.00 ***** ***** ***** **
727930 24233 201703271053 160   9 ***  48 *** * * * 10.0 ** ** ** ** ** ** ** ** *   44   42 1013.4 29.90  996.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201703271153 200   9 ***  35 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   45   43 1013.7 29.92  997.4  46  44  0.00T 0.02  0.39 ***** **
727930 24233 201703271200 200   9 *** *** OVC * * * 10.0 61 ** ** ** ** ** ** ** *   45   43 1013.7 *****  996.9  49  44 *****  0.02  0.39 ***** **
727930 24233 201703271253 180  10 ***  41 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   45   42 1014.8 29.95  998.4 *** ***  0.00T***** ***** ***** **
727930 24233 201703271321 200  10 ***  25 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   45   43 ****** 29.96  998.8 *** ***  0.00T***** ***** ***** **
727930 24233 201703271345 180   8 ***  46 *** * * * 10.0 ** ** ** ** ** ** ** ** *   44   42 ****** 29.97  999.1 *** ***  0.00T***** ***** ***** **
727930 24233 201703271353 170   8 ***  46 *** * * * 10.0 ** ** ** ** ** ** ** ** *   44   42 1015.8 29.97  999.1 *** ***  0.00T***** ***** ***** **
727930 24233 201703271453 180  13 ***  35 *** * * * 10.0 ** ** ** ** ** ** ** ** *   45   42 1016.3 29.99  999.8 *** ***  0.00 ***** *****  0.00T**
727930 24233 201703271553 190  10 ***  41 *** * * * 10.0 ** ** ** ** ** ** ** ** *   46   43 1017.3 30.02 1000.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201703271653 210  13 ***  31 *** * * * 10.0 ** ** ** ** ** ** ** ** *   47   42 1018.6 30.06 1002.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201703271706 200  14 ***  29 *** * * * 10.0 ** ** ** ** ** ** ** ** *   47   42 ****** 30.06 1002.1 *** *** ***** ***** ***** ***** **
727930 24233 201703271753 210  11 ***  24 *** * * * 10.0 ** ** ** ** ** ** ** ** *   48   42 1019.1 30.07 1002.5  48  44  0.00  0.00T***** ***** **
727930 24233 201703271800 210  11 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   48   42 1019.1 ***** 1001.9  48  44 *****  0.00T***** ***** **
727930 24233 201703271819 200  13 ***  33 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   43 ****** 30.07 1002.5 *** *** ***** ***** ***** ***** **
727930 24233 201703271851 220  15 ***  29 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   48   41 ****** 30.11 1003.8 *** *** ***** ***** ***** ***** **
727930 24233 201703271853 220  14 ***  29 *** * * * 10.0 ** ** ** ** ** ** ** ** *   49   41 1020.3 30.11 1003.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201703271914 210  14 ***  33 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   42 ****** 30.11 1003.8 *** *** ***** ***** ***** ***** **
727930 24233 201703271953 230  15 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   53   42 1020.5 30.12 1004.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201703272053 220  18  24  34 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   45 1021.2 30.14 1004.8 *** ***  0.00T***** *****  0.00T**
727930 24233 201703272153 230  18 ***  32 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   50   42 1022.4 30.17 1005.8 *** ***  0.02 ***** ***** ***** **
727930 24233 201703272253 260   8 ***  35 *** * * * 10.0 ** ** ** ** ** ** ** ** *   49   44 1022.8 30.18 1006.1 *** ***  0.03 ***** ***** ***** **
727930 24233 201703272353 210  11 *** 150 *** * * * 10.0 ** ** ** ** ** ** ** ** *   49   44 1022.7 30.18 1006.1  53  48  0.04  0.09 ***** ***** **
727930 24233 201703280000 210  11 *** *** OVC * * * 10.0 ** ** ** ** ** ** ** ** *   49   44 1022.7 ***** 1005.6  53  44 *****  0.08 ***** ***** **
727930 24233 201703280050 220   8 ***  24 *** * * *  3.0 ** ** ** ** 61 10 ** ** *   48   45 ****** 30.18 1006.1 *** ***  0.03 ***** ***** ***** **
727930 24233 201703280053 220   8 ***  24 *** * * *  9.1 ** ** ** ** 61 ** ** ** *   48   45 1022.8 30.18 1006.1 *** ***  0.03 ***** ***** ***** **
727930 24233 201703280106 220  10 ***  47 *** * * * 10.0 ** ** ** ** ** ** ** ** *   48   45 ****** 30.19 1006.5 *** ***  0.00T***** ***** ***** **
727930 24233 201703280153 210  13 *** 110 *** * * * 10.0 ** ** ** ** ** ** ** ** *   48   44 1023.2 30.19 1006.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201703280251 220  15 ***  28 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   48   43 ****** 30.21 1007.1 *** *** ***** ***** ***** ***** **
727930 24233 201703280253 220  11 ***  28 *** * * * 10.0 ** ** ** ** ** ** ** ** *   48   42 1023.9 30.21 1007.1 *** ***  0.00 ***** *****  0.03 **
727930 24233 201703280353 210  16 ***  26 *** * * * 10.0 ** ** ** ** ** ** ** ** *   47   42 1024.2 30.22 1007.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201703280453 200  15 ***  20 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   46   43 1025.0 30.25 1008.5 *** ***  0.00T***** ***** ***** **
