date,hour,mwh
1/7/2016,0,1298
1/7/2016,1,1372
1/7/2016,2,1476
1/7/2016,3,1488
1/7/2016,4,1466
1/7/2016,5,1424
1/7/2016,6,1355
1/7/2016,7,1257
1/7/2016,8,1137
1/7/2016,9,1061
1/7/2016,10,1035
1/7/2016,11,1028
1/7/2016,12,1034
1/7/2016,13,1087
1/7/2016,14,1214
1/7/2016,15,1409
1/7/2016,16,1535
1/7/2016,17,1532
1/7/2016,18,1496
1/7/2016,19,1471
1/7/2016,20,1436
1/7/2016,21,1423
1/7/2016,22,1408
1/7/2016,23,1396
1/8/2016,0,1401
1/8/2016,1,1466
1/8/2016,2,1529
1/8/2016,3,1512
1/8/2016,4,1475
1/8/2016,5,1436
1/8/2016,6,1361
1/8/2016,7,1252
1/8/2016,8,1139
1/8/2016,9,1062
1/8/2016,10,1018
1/8/2016,11,1005
1/8/2016,12,1002
1/8/2016,13,1061
1/8/2016,14,1190
1/8/2016,15,1386
1/8/2016,16,1542
1/8/2016,17,1532
1/8/2016,18,1506
1/8/2016,19,1491
1/8/2016,20,1458
1/8/2016,21,1425
1/8/2016,22,1392
1/8/2016,23,1352
1/9/2016,0,1349
1/9/2016,1,1421
1/9/2016,2,1511
1/9/2016,3,1503
1/9/2016,4,1465
1/9/2016,5,1425
1/9/2016,6,1371
1/9/2016,7,1297
1/9/2016,8,1213
1/9/2016,9,1139
1/9/2016,10,1103
1/9/2016,11,1081
1/9/2016,12,1090
1/9/2016,13,1089
1/9/2016,14,1154
1/9/2016,15,1226
1/9/2016,16,1306
1/9/2016,17,1393
1/9/2016,18,1460
1/9/2016,19,1477
1/9/2016,20,1457
1/9/2016,21,1416
1/9/2016,22,1356
1/9/2016,23,1309
1/10/2016,0,1308
1/10/2016,1,1364
1/10/2016,2,1459
1/10/2016,3,1452
1/10/2016,4,1406
1/10/2016,5,1367
1/10/2016,6,1316
1/10/2016,7,1240
1/10/2016,8,1164
1/10/2016,9,1088
1/10/2016,10,1046
1/10/2016,11,1027
1/10/2016,12,1022
1/10/2016,13,1026
1/10/2016,14,1065
1/10/2016,15,1126
1/10/2016,16,1218
1/10/2016,17,1314
1/10/2016,18,1379
1/10/2016,19,1358
1/10/2016,20,1327
1/10/2016,21,1298
1/10/2016,22,1259
1/10/2016,23,1253
1/11/2016,0,1263
1/11/2016,1,1338
1/11/2016,2,1453
1/11/2016,3,1477
1/11/2016,4,1479
1/11/2016,5,1451
1/11/2016,6,1380
1/11/2016,7,1278
1/11/2016,8,1187
1/11/2016,9,1117
1/11/2016,10,1085
1/11/2016,11,1082
1/11/2016,12,1101
1/11/2016,13,1168
1/11/2016,14,1281
1/11/2016,15,1448
1/11/2016,16,1579
1/11/2016,17,1575
1/11/2016,18,1542
1/11/2016,19,1513
1/11/2016,20,1511
1/11/2016,21,1489
1/11/2016,22,1458
1/11/2016,23,1433
1/12/2016,0,1424
1/12/2016,1,1488
1/12/2016,2,1558
1/12/2016,3,1537
1/12/2016,4,1507
1/12/2016,5,1449
1/12/2016,6,1364
1/12/2016,7,1243
1/12/2016,8,1126
1/12/2016,9,1050
1/12/2016,10,1005
1/12/2016,11,992
1/12/2016,12,995
1/12/2016,13,1038
1/12/2016,14,1159
1/12/2016,15,1354
1/12/2016,16,1477
1/12/2016,17,1465
1/12/2016,18,1433
1/12/2016,19,1409
1/12/2016,20,1396
1/12/2016,21,1392
1/12/2016,22,1380
1/12/2016,23,1366
1/13/2016,0,1372
1/13/2016,1,1438
1/13/2016,2,1503
1/13/2016,3,1489
1/13/2016,4,1469
1/13/2016,5,1418
1/13/2016,6,1338
1/13/2016,7,1217
1/13/2016,8,1089
1/13/2016,9,1017
1/13/2016,10,965
1/13/2016,11,938
1/13/2016,12,939
1/13/2016,13,970
1/13/2016,14,1093
1/13/2016,15,1271
1/13/2016,16,1401
1/13/2016,17,1402
1/13/2016,18,1376
1/13/2016,19,1380
1/13/2016,20,1367
1/13/2016,21,1353
1/13/2016,22,1354
1/13/2016,23,1326
1/14/2016,0,1330
1/14/2016,1,1386
1/14/2016,2,1463
1/14/2016,3,1448
1/14/2016,4,1426
1/14/2016,5,1383
1/14/2016,6,1318
1/14/2016,7,1213
1/14/2016,8,1099
1/14/2016,9,1015
1/14/2016,10,971
1/14/2016,11,959
1/14/2016,12,968
1/14/2016,13,1013
1/14/2016,14,1148
1/14/2016,15,1356
1/14/2016,16,1490
1/14/2016,17,1469
1/14/2016,18,1416
1/14/2016,19,1370
1/14/2016,20,1333
1/14/2016,21,1317
1/14/2016,22,1301
1/14/2016,23,1272
1/15/2016,0,1294
1/15/2016,1,1363
1/15/2016,2,1461
1/15/2016,3,1460
1/15/2016,4,1440
1/15/2016,5,1400
1/15/2016,6,1340
1/15/2016,7,1236
1/15/2016,8,1128
1/15/2016,9,1054
1/15/2016,10,1022
1/15/2016,11,1018
1/15/2016,12,1045
1/15/2016,13,1094
1/15/2016,14,1220
1/15/2016,15,1445
1/15/2016,16,1567
1/15/2016,17,1570
1/15/2016,18,1505
1/15/2016,19,1490
1/15/2016,20,1438
1/15/2016,21,1432
1/15/2016,22,1435
1/15/2016,23,1416
1/16/2016,0,1409
1/16/2016,1,1459
1/16/2016,2,1505
1/16/2016,3,1476
1/16/2016,4,1421
1/16/2016,5,1364
1/16/2016,6,1303
1/16/2016,7,1223
1/16/2016,8,1135
1/16/2016,9,1063
1/16/2016,10,1020
1/16/2016,11,1000
1/16/2016,12,993
1/16/2016,13,995
1/16/2016,14,1018
1/16/2016,15,1128
1/16/2016,16,1199
1/16/2016,17,1283
1/16/2016,18,1344
1/16/2016,19,1354
1/16/2016,20,1338
1/16/2016,21,1303
1/16/2016,22,1276
1/16/2016,23,1265
1/17/2016,0,1279
1/17/2016,1,1310
1/17/2016,2,1380
1/17/2016,3,1377
1/17/2016,4,1335
1/17/2016,5,1248
1/17/2016,6,1242
1/17/2016,7,1171
1/17/2016,8,1099
1/17/2016,9,1042
1/17/2016,10,990
1/17/2016,11,973
1/17/2016,12,970
1/17/2016,13,972
1/17/2016,14,1006
1/17/2016,15,1058
1/17/2016,16,1139
1/17/2016,17,1238
1/17/2016,18,1315
1/17/2016,19,1328
1/17/2016,20,1318
1/17/2016,21,1304
1/17/2016,22,1291
1/17/2016,23,1280
1/18/2016,0,1274
1/18/2016,1,1299
1/18/2016,2,1364
1/18/2016,3,1388
1/18/2016,4,1363
1/18/2016,5,1328
1/18/2016,6,1264
1/18/2016,7,1185
1/18/2016,8,1101
1/18/2016,9,1030
1/18/2016,10,996
1/18/2016,11,976
1/18/2016,12,996
1/18/2016,13,1033
1/18/2016,14,1120
1/18/2016,15,1257
1/18/2016,16,1360
1/18/2016,17,1380
1/18/2016,18,1394
1/18/2016,19,1401
1/18/2016,20,1369
1/18/2016,21,1303
1/18/2016,22,1273
1/18/2016,23,1272
1/19/2016,0,1286
1/19/2016,1,1331
1/19/2016,2,1414
1/19/2016,3,1407
1/19/2016,4,1378
1/19/2016,5,1344
1/19/2016,6,1252
1/19/2016,7,1147
1/19/2016,8,1044
1/19/2016,9,970
1/19/2016,10,927
1/19/2016,11,919
1/19/2016,12,929
1/19/2016,13,968
1/19/2016,14,1093
1/19/2016,15,1292
1/19/2016,16,1424
1/19/2016,17,1419
1/19/2016,18,1387
1/19/2016,19,1376
1/19/2016,20,1374
1/19/2016,21,1365
1/19/2016,22,1362
1/19/2016,23,1342
1/20/2016,0,1357
1/20/2016,1,1405
1/20/2016,2,1479
1/20/2016,3,1465
1/20/2016,4,1431
1/20/2016,5,1389
1/20/2016,6,1306
1/20/2016,7,1190
1/20/2016,8,1079
1/20/2016,9,997
1/20/2016,10,960
1/20/2016,11,947
1/20/2016,12,953
1/20/2016,13,992
1/20/2016,14,1119
1/20/2016,15,1319
1/20/2016,16,1433
1/20/2016,17,1426
1/20/2016,18,1395
1/20/2016,19,1366
1/20/2016,20,1334
1/20/2016,21,1300
1/20/2016,22,1291
1/20/2016,23,1277
1/21/2016,0,1289
1/21/2016,1,1348
1/21/2016,2,1427
1/21/2016,3,1422
1/21/2016,4,1386
1/21/2016,5,1350
1/21/2016,6,1281
1/21/2016,7,1171
1/21/2016,8,1068
1/21/2016,9,994
1/21/2016,10,957
1/21/2016,11,936
1/21/2016,12,940
1/21/2016,13,979
1/21/2016,14,1090
1/21/2016,15,1282
1/21/2016,16,1403
1/21/2016,17,1410
1/21/2016,18,1389
1/21/2016,19,1383
1/21/2016,20,1374
1/21/2016,21,1365
1/21/2016,22,1351
1/21/2016,23,1334
1/22/2016,0,1339
1/22/2016,1,1380
1/22/2016,2,1438
1/22/2016,3,1418
1/22/2016,4,1383
1/22/2016,5,1342
1/22/2016,6,1260
1/22/2016,7,1161
1/22/2016,8,1063
1/22/2016,9,975
1/22/2016,10,924
1/22/2016,11,903
1/22/2016,12,913
1/22/2016,13,952
1/22/2016,14,1070
1/22/2016,15,1276
1/22/2016,16,1393
1/22/2016,17,1395
1/22/2016,18,1367
1/22/2016,19,1343
1/22/2016,20,1322
1/22/2016,21,1302
1/22/2016,22,1283
1/22/2016,23,1262
1/23/2016,0,1255
1/23/2016,1,1301
1/23/2016,2,1384
1/23/2016,3,1379
1/23/2016,4,1342
1/23/2016,5,1301
1/23/2016,6,1237
1/23/2016,7,1164
1/23/2016,8,1092
1/23/2016,9,1031
1/23/2016,10,985
1/23/2016,11,970
1/23/2016,12,967
1/23/2016,13,975
1/23/2016,14,1013
1/23/2016,15,1072
1/23/2016,16,1175
1/23/2016,17,1249
1/23/2016,18,1312
1/23/2016,19,1353
1/23/2016,20,1370
1/23/2016,21,1360
1/23/2016,22,1337
1/23/2016,23,1322
1/24/2016,0,1327
1/24/2016,1,1349
1/24/2016,2,1385
1/24/2016,3,1382
1/24/2016,4,1345
1/24/2016,5,1301
1/24/2016,6,1247
1/24/2016,7,1182
1/24/2016,8,1101
1/24/2016,9,1039
1/24/2016,10,993
1/24/2016,11,980
1/24/2016,12,973
1/24/2016,13,941
1/24/2016,14,1012
1/24/2016,15,1074
1/24/2016,16,1144
1/24/2016,17,1203
1/24/2016,18,1253
1/24/2016,19,1271
1/24/2016,20,1275
1/24/2016,21,1240
1/24/2016,22,1233
1/24/2016,23,1211
1/25/2016,0,1223
1/25/2016,1,1271
1/25/2016,2,1343
1/25/2016,3,1372
1/25/2016,4,1400
1/25/2016,5,1369
1/25/2016,6,1308
1/25/2016,7,1207
1/25/2016,8,1108
1/25/2016,9,1050
1/25/2016,10,1012
1/25/2016,11,1015
1/25/2016,12,1035
1/25/2016,13,1090
1/25/2016,14,1210
1/25/2016,15,1418
1/25/2016,16,1548
1/25/2016,17,1537
1/25/2016,18,1486
1/25/2016,19,1436
1/25/2016,20,1411
1/25/2016,21,1384
1/25/2016,22,1368
1/25/2016,23,1330
1/26/2016,0,1317
1/26/2016,1,1364
1/26/2016,2,1477
1/26/2016,3,1425
1/26/2016,4,1401
1/26/2016,5,1350
1/26/2016,6,1276
1/26/2016,7,1165
1/26/2016,8,1057
1/26/2016,9,978
1/26/2016,10,928
1/26/2016,11,914
1/26/2016,12,912
1/26/2016,13,951
1/26/2016,14,1070
1/26/2016,15,1254
1/26/2016,16,1389
1/26/2016,17,1388
1/26/2016,18,1367
1/26/2016,19,1349
1/26/2016,20,1343
1/26/2016,21,1332
1/26/2016,22,1300
1/26/2016,23,1283
1/27/2016,0,1279
1/27/2016,1,1299
1/27/2016,2,1378
1/27/2016,3,1385
1/27/2016,4,1344
1/27/2016,5,1299
1/27/2016,6,1225
1/27/2016,7,1112
1/27/2016,8,1007
1/27/2016,9,936
1/27/2016,10,896
1/27/2016,11,872
1/27/2016,12,875
1/27/2016,13,912
1/27/2016,14,1012
1/27/2016,15,1196
1/27/2016,16,1320
1/27/2016,17,1312
1/27/2016,18,1295
1/27/2016,19,1277
1/27/2016,20,1270
1/27/2016,21,1252
1/27/2016,22,1238
1/27/2016,23,1224
1/28/2016,0,1234
1/28/2016,1,1279
1/28/2016,2,1347
1/28/2016,3,1342
1/28/2016,4,1305
1/28/2016,5,1270
1/28/2016,6,1209
1/28/2016,7,1112
1/28/2016,8,1006
1/28/2016,9,934
1/28/2016,10,893
1/28/2016,11,870
1/28/2016,12,869
1/28/2016,13,901
1/28/2016,14,1007
1/28/2016,15,1191
1/28/2016,16,1301
1/28/2016,17,1300
1/28/2016,18,1289
1/28/2016,19,1273
1/28/2016,20,1268
1/28/2016,21,1240
1/28/2016,22,1219
1/28/2016,23,1196
1/29/2016,0,1191
1/29/2016,1,1216
1/29/2016,2,1315
1/29/2016,3,1338
1/29/2016,4,1316
1/29/2016,5,1287
1/29/2016,6,1224
1/29/2016,7,1122
1/29/2016,8,1023
1/29/2016,9,955
1/29/2016,10,915
1/29/2016,11,897
1/29/2016,12,906
1/29/2016,13,956
1/29/2016,14,1073
1/29/2016,15,1270
1/29/2016,16,1406
1/29/2016,17,1416
1/29/2016,18,1412
1/29/2016,19,1404
1/29/2016,20,1403
1/29/2016,21,1375
1/29/2016,22,1326
1/29/2016,23,1296
1/30/2016,0,1297
1/30/2016,1,1321
1/30/2016,2,1415
1/30/2016,3,1423
1/30/2016,4,1376
1/30/2016,5,1336
1/30/2016,6,1279
1/30/2016,7,1202
1/30/2016,8,1120
1/30/2016,9,1062
1/30/2016,10,1020
1/30/2016,11,995
1/30/2016,12,999
1/30/2016,13,1008
1/30/2016,14,1046
1/30/2016,15,1117
1/30/2016,16,1218
1/30/2016,17,1300
1/30/2016,18,1342
1/30/2016,19,1369
1/30/2016,20,1363
1/30/2016,21,1333
1/30/2016,22,1287
1/30/2016,23,1264
1/31/2016,0,1260
1/31/2016,1,1283
1/31/2016,2,1380
1/31/2016,3,1397
1/31/2016,4,1375
1/31/2016,5,1323
1/31/2016,6,1284
1/31/2016,7,1220
1/31/2016,8,1153
1/31/2016,9,1088
1/31/2016,10,1051
1/31/2016,11,1036
1/31/2016,12,1030
1/31/2016,13,1037
1/31/2016,14,1026
1/31/2016,15,1105
1/31/2016,16,1192
1/31/2016,17,1273
1/31/2016,18,1346
1/31/2016,19,1369
1/31/2016,20,1359
1/31/2016,21,1357
1/31/2016,22,1336
1/31/2016,23,1333
2/1/2016,0,1348
2/1/2016,1,1372
2/1/2016,2,1457
2/1/2016,3,1477
2/1/2016,4,1454
2/1/2016,5,1417
2/1/2016,6,1347
2/1/2016,7,1237
2/1/2016,8,1135
2/1/2016,9,1056
2/1/2016,10,1009
2/1/2016,11,996
2/1/2016,12,1016
2/1/2016,13,1078
2/1/2016,14,1215
2/1/2016,15,1416
2/1/2016,16,1541
2/1/2016,17,1538
2/1/2016,18,1502
2/1/2016,19,1464
2/1/2016,20,1434
2/1/2016,21,1415
2/1/2016,22,1393
2/1/2016,23,1391
2/2/2016,0,1381
2/2/2016,1,1414
2/2/2016,2,1523
2/2/2016,3,1537
2/2/2016,4,1509
2/2/2016,5,1454
2/2/2016,6,1372
2/2/2016,7,1259
2/2/2016,8,1151
2/2/2016,9,1085
2/2/2016,10,1048
2/2/2016,11,1015
2/2/2016,12,1043
2/2/2016,13,1079
2/2/2016,14,1195
2/2/2016,15,1421
2/2/2016,16,1554
2/2/2016,17,1515
2/2/2016,18,1481
2/2/2016,19,1410
2/2/2016,20,1372
2/2/2016,21,1347
2/2/2016,22,1328
2/2/2016,23,1299
2/3/2016,0,1301
2/3/2016,1,1353
2/3/2016,2,1445
2/3/2016,3,1428
2/3/2016,4,1401
2/3/2016,5,1366
2/3/2016,6,1289
2/3/2016,7,1179
2/3/2016,8,1077
2/3/2016,9,1001
2/3/2016,10,970
2/3/2016,11,951
2/3/2016,12,959
2/3/2016,13,1002
2/3/2016,14,1124
2/3/2016,15,1337
2/3/2016,16,1456
2/3/2016,17,1442
2/3/2016,18,1407
2/3/2016,19,1379
2/3/2016,20,1370
2/3/2016,21,1347
2/3/2016,22,1347
2/3/2016,23,1349
2/4/2016,0,1370
2/4/2016,1,1418
2/4/2016,2,1480
2/4/2016,3,1476
2/4/2016,4,1453
2/4/2016,5,1417
2/4/2016,6,1327
2/4/2016,7,1208
2/4/2016,8,1094
2/4/2016,9,1017
2/4/2016,10,992
2/4/2016,11,966
2/4/2016,12,974
2/4/2016,13,1008
2/4/2016,14,1133
2/4/2016,15,1322
2/4/2016,16,1435
2/4/2016,17,1430
2/4/2016,18,1406
2/4/2016,19,1374
2/4/2016,20,1373
2/4/2016,21,1362
2/4/2016,22,1345
2/4/2016,23,1326
2/5/2016,0,1333
2/5/2016,1,1359
2/5/2016,2,1427
2/5/2016,3,1438
2/5/2016,4,1393
2/5/2016,5,1353
2/5/2016,6,1273
2/5/2016,7,1168
2/5/2016,8,1067
2/5/2016,9,986
2/5/2016,10,944
2/5/2016,11,935
2/5/2016,12,946
2/5/2016,13,990
2/5/2016,14,1112
2/5/2016,15,1334
2/5/2016,16,1469
2/5/2016,17,1455
2/5/2016,18,1417
2/5/2016,19,1372
2/5/2016,20,1378
2/5/2016,21,1361
2/5/2016,22,1341
2/5/2016,23,1342
2/6/2016,0,1353
2/6/2016,1,1383
2/6/2016,2,1454
2/6/2016,3,1440
2/6/2016,4,1391
2/6/2016,5,1340
2/6/2016,6,1290
2/6/2016,7,1217
2/6/2016,8,1129
2/6/2016,9,1069
2/6/2016,10,1028
2/6/2016,11,1000
2/6/2016,12,998
2/6/2016,13,1007
2/6/2016,14,1051
2/6/2016,15,1124
2/6/2016,16,1201
2/6/2016,17,1293
2/6/2016,18,1346
2/6/2016,19,1359
2/6/2016,20,1352
2/6/2016,21,1332
2/6/2016,22,1300
2/6/2016,23,1287
2/7/2016,0,1268
2/7/2016,1,1279
2/7/2016,2,1353
2/7/2016,3,1381
2/7/2016,4,1362
2/7/2016,5,1329
2/7/2016,6,1286
2/7/2016,7,1216
2/7/2016,8,1157
2/7/2016,9,1082
2/7/2016,10,1047
2/7/2016,11,986
2/7/2016,12,1000
2/7/2016,13,1030
2/7/2016,14,1071
2/7/2016,15,1138
2/7/2016,16,1202
2/7/2016,17,1281
2/7/2016,18,1344
2/7/2016,19,1309
2/7/2016,20,1283
2/7/2016,21,1288
2/7/2016,22,1269
2/7/2016,23,1294
2/8/2016,0,1266
2/8/2016,1,1272
2/8/2016,2,1319
2/8/2016,3,1352
2/8/2016,4,1347
2/8/2016,5,1362
2/8/2016,6,1319
2/8/2016,7,1204
2/8/2016,8,1120
2/8/2016,9,1042
2/8/2016,10,1011
2/8/2016,11,1006
2/8/2016,12,1011
2/8/2016,13,1064
2/8/2016,14,1200
2/8/2016,15,1399
2/8/2016,16,1510
2/8/2016,17,1492
2/8/2016,18,1425
2/8/2016,19,1380
2/8/2016,20,1341
2/8/2016,21,1313
2/8/2016,22,1287
2/8/2016,23,1228
2/9/2016,0,1218
2/9/2016,1,1265
2/9/2016,2,1334
2/9/2016,3,1361
2/9/2016,4,1350
2/9/2016,5,1311
2/9/2016,6,1238
2/9/2016,7,1136
2/9/2016,8,1034
2/9/2016,9,960
2/9/2016,10,922
2/9/2016,11,913
2/9/2016,12,922
2/9/2016,13,961
2/9/2016,14,1092
2/9/2016,15,1294
2/9/2016,16,1413
2/9/2016,17,1398
2/9/2016,18,1370
2/9/2016,19,1323
2/9/2016,20,1280
2/9/2016,21,1238
2/9/2016,22,1217
2/9/2016,23,1192
2/10/2016,0,1177
2/10/2016,1,1197
2/10/2016,2,1281
2/10/2016,3,1322
2/10/2016,4,1298
2/10/2016,5,1261
2/10/2016,6,1198
2/10/2016,7,1093
2/10/2016,8,988
2/10/2016,9,925
2/10/2016,10,884
2/10/2016,11,864
2/10/2016,12,866
2/10/2016,13,901
2/10/2016,14,1018
2/10/2016,15,1215
2/10/2016,16,1323
2/10/2016,17,1327
2/10/2016,18,1300
2/10/2016,19,1307
2/10/2016,20,1304
2/10/2016,21,1286
2/10/2016,22,1261
2/10/2016,23,1230
2/11/2016,0,1226
2/11/2016,1,1255
2/11/2016,2,1329
2/11/2016,3,1354
2/11/2016,4,1328
2/11/2016,5,1281
2/11/2016,6,1218
2/11/2016,7,1105
2/11/2016,8,1011
2/11/2016,9,936
2/11/2016,10,899
2/11/2016,11,882
2/11/2016,12,886
2/11/2016,13,915
2/11/2016,14,1047
2/11/2016,15,1232
2/11/2016,16,1337
2/11/2016,17,1325
2/11/2016,18,1303
2/11/2016,19,1276
2/11/2016,20,1249
2/11/2016,21,1245
2/11/2016,22,1231
2/11/2016,23,1221
2/12/2016,0,1219
2/12/2016,1,1246
2/12/2016,2,1319
2/12/2016,3,1336
2/12/2016,4,1310
2/12/2016,5,1272
2/12/2016,6,1207
2/12/2016,7,1109
2/12/2016,8,1004
2/12/2016,9,934
2/12/2016,10,900
2/12/2016,11,866
2/12/2016,12,882
2/12/2016,13,932
2/12/2016,14,1036
2/12/2016,15,1230
2/12/2016,16,1345
2/12/2016,17,1335
2/12/2016,18,1345
2/12/2016,19,1355
2/12/2016,20,1322
2/12/2016,21,1299
2/12/2016,22,1259
2/12/2016,23,1222
2/13/2016,0,1211
2/13/2016,1,1226
2/13/2016,2,1269
2/13/2016,3,1305
2/13/2016,4,1280
2/13/2016,5,1244
2/13/2016,6,1193
2/13/2016,7,1130
2/13/2016,8,1053
2/13/2016,9,989
2/13/2016,10,929
2/13/2016,11,931
2/13/2016,12,935
2/13/2016,13,928
2/13/2016,14,988
2/13/2016,15,1054
2/13/2016,16,1129
2/13/2016,17,1210
2/13/2016,18,1256
2/13/2016,19,1283
2/13/2016,20,1287
2/13/2016,21,1262
2/13/2016,22,1241
2/13/2016,23,1245
2/14/2016,0,1248
2/14/2016,1,1287
2/14/2016,2,1328
2/14/2016,3,1345
2/14/2016,4,1307
2/14/2016,5,1252
2/14/2016,6,1226
2/14/2016,7,1153
2/14/2016,8,1078
2/14/2016,9,1019
2/14/2016,10,977
2/14/2016,11,947
2/14/2016,12,944
2/14/2016,13,930
2/14/2016,14,966
2/14/2016,15,998
2/14/2016,16,1090
2/14/2016,17,1153
2/14/2016,18,1212
2/14/2016,19,1240
2/14/2016,20,1245
2/14/2016,21,1251
2/14/2016,22,1237
2/14/2016,23,1230
2/15/2016,0,1232
2/15/2016,1,1254
2/15/2016,2,1300
2/15/2016,3,1314
2/15/2016,4,1282
2/15/2016,5,1241
2/15/2016,6,1183
2/15/2016,7,1111
2/15/2016,8,1027
2/15/2016,9,973
2/15/2016,10,932
2/15/2016,11,920
2/15/2016,12,927
2/15/2016,13,950
2/15/2016,14,1037
2/15/2016,15,1146
2/15/2016,16,1227
2/15/2016,17,1280
2/15/2016,18,1328
2/15/2016,19,1344
2/15/2016,20,1351
2/15/2016,21,1342
2/15/2016,22,1334
2/15/2016,23,1324
2/16/2016,0,1329
2/16/2016,1,1341
2/16/2016,2,1386
2/16/2016,3,1393
2/16/2016,4,1357
2/16/2016,5,1316
2/16/2016,6,1253
2/16/2016,7,1159
2/16/2016,8,1064
2/16/2016,9,985
2/16/2016,10,952
2/16/2016,11,927
2/16/2016,12,922
2/16/2016,13,957
2/16/2016,14,1080
2/16/2016,15,1247
2/16/2016,16,1337
2/16/2016,17,1341
2/16/2016,18,1346
2/16/2016,19,1331
2/16/2016,20,1305
2/16/2016,21,1266
2/16/2016,22,1241
2/16/2016,23,1225
2/17/2016,0,1220
2/17/2016,1,1237
2/17/2016,2,1314
2/17/2016,3,1292
2/17/2016,4,1267
2/17/2016,5,1239
2/17/2016,6,1168
2/17/2016,7,1072
2/17/2016,8,968
2/17/2016,9,900
2/17/2016,10,859
2/17/2016,11,849
2/17/2016,12,843
2/17/2016,13,883
2/17/2016,14,991
2/17/2016,15,1183
2/17/2016,16,1287
2/17/2016,17,1287
2/17/2016,18,1254
2/17/2016,19,1226
2/17/2016,20,1208
2/17/2016,21,1193
2/17/2016,22,1189
2/17/2016,23,1191
2/18/2016,0,1186
2/18/2016,1,1190
2/18/2016,2,1251
2/18/2016,3,1291
2/18/2016,4,1274
2/18/2016,5,1250
2/18/2016,6,1187
2/18/2016,7,1093
2/18/2016,8,989
2/18/2016,9,918
2/18/2016,10,878
2/18/2016,11,856
2/18/2016,12,871
2/18/2016,13,897
2/18/2016,14,1021
2/18/2016,15,1189
2/18/2016,16,1297
2/18/2016,17,1297
2/18/2016,18,1269
2/18/2016,19,1248
2/18/2016,20,1239
2/18/2016,21,1231
2/18/2016,22,1206
2/18/2016,23,1179
2/19/2016,0,1166
2/19/2016,1,1208
2/19/2016,2,1288
2/19/2016,3,1323
2/19/2016,4,1305
2/19/2016,5,1266
2/19/2016,6,1221
2/19/2016,7,1119
2/19/2016,8,1018
2/19/2016,9,936
2/19/2016,10,899
2/19/2016,11,878
2/19/2016,12,876
2/19/2016,13,947
2/19/2016,14,1067
2/19/2016,15,1265
2/19/2016,16,1376
2/19/2016,17,1393
2/19/2016,18,1387
2/19/2016,19,1365
2/19/2016,20,1363
2/19/2016,21,1363
2/19/2016,22,1375
2/19/2016,23,1344
2/20/2016,0,1343
2/20/2016,1,1362
2/20/2016,2,1416
2/20/2016,3,1439
2/20/2016,4,1404
2/20/2016,5,1353
2/20/2016,6,1262
2/20/2016,7,1210
2/20/2016,8,1123
2/20/2016,9,1070
2/20/2016,10,1024
2/20/2016,11,1008
2/20/2016,12,1011
2/20/2016,13,1021
2/20/2016,14,1070
2/20/2016,15,1137
2/20/2016,16,1210
2/20/2016,17,1277
2/20/2016,18,1301
2/20/2016,19,1287
2/20/2016,20,1264
2/20/2016,21,1230
2/20/2016,22,1189
2/20/2016,23,1157
2/21/2016,0,1144
2/21/2016,1,1163
2/21/2016,2,1249
2/21/2016,3,1303
2/21/2016,4,1285
2/21/2016,5,1268
2/21/2016,6,1190
2/21/2016,7,1164
2/21/2016,8,1092
2/21/2016,9,1039
2/21/2016,10,1005
2/21/2016,11,989
2/21/2016,12,992
2/21/2016,13,1004
2/21/2016,14,1048
2/21/2016,15,1104
2/21/2016,16,1172
2/21/2016,17,1247
2/21/2016,18,1304
2/21/2016,19,1317
2/21/2016,20,1314
2/21/2016,21,1353
2/21/2016,22,1334
2/21/2016,23,1288
2/22/2016,0,1279
2/22/2016,1,1288
2/22/2016,2,1343
2/22/2016,3,1417
2/22/2016,4,1414
2/22/2016,5,1378
2/22/2016,6,1294
2/22/2016,7,1197
2/22/2016,8,1076
2/22/2016,9,1031
2/22/2016,10,999
2/22/2016,11,986
2/22/2016,12,1004
2/22/2016,13,1050
2/22/2016,14,1181
2/22/2016,15,1366
2/22/2016,16,1483
2/22/2016,17,1478
2/22/2016,18,1441
2/22/2016,19,1426
2/22/2016,20,1415
2/22/2016,21,1378
2/22/2016,22,1335
2/22/2016,23,1298
2/23/2016,0,1272
2/23/2016,1,1293
2/23/2016,2,1368
2/23/2016,3,1437
2/23/2016,4,1438
2/23/2016,5,1407
2/23/2016,6,1329
2/23/2016,7,1236
2/23/2016,8,1128
2/23/2016,9,1065
2/23/2016,10,1034
2/23/2016,11,1030
2/23/2016,12,1014
2/23/2016,13,1067
2/23/2016,14,1201
2/23/2016,15,1383
2/23/2016,16,1487
2/23/2016,17,1446
2/23/2016,18,1365
2/23/2016,19,1320
2/23/2016,20,1285
2/23/2016,21,1256
2/23/2016,22,1235
2/23/2016,23,1206
2/24/2016,0,1192
2/24/2016,1,1210
2/24/2016,2,1273
2/24/2016,3,1336
2/24/2016,4,1322
2/24/2016,5,1288
2/24/2016,6,1223
2/24/2016,7,1116
2/24/2016,8,1019
2/24/2016,9,940
2/24/2016,10,899
2/24/2016,11,886
2/24/2016,12,893
2/24/2016,13,927
2/24/2016,14,1051
2/24/2016,15,1252
2/24/2016,16,1357
2/24/2016,17,1355
2/24/2016,18,1316
2/24/2016,19,1278
2/24/2016,20,1261
2/24/2016,21,1210
2/24/2016,22,1201
2/24/2016,23,1176
2/25/2016,0,1176
2/25/2016,1,1199
