date,hour,mwh
2/5/2016,9,451
2/5/2016,8,572
2/5/2016,7,717
2/5/2016,6,948
2/5/2016,5,1012
2/5/2016,4,1012
2/5/2016,3,1005
2/5/2016,2,966
2/5/2016,1,903
2/5/2016,0,894
2/6/2016,23,837
2/6/2016,22,979
2/6/2016,21,1000
2/6/2016,20,1042
2/6/2016,19,997
2/6/2016,18,959
2/6/2016,17,780
2/6/2016,16,825
2/6/2016,15,820
2/6/2016,14,596
2/6/2016,13,390
2/6/2016,12,423
2/6/2016,11,436
2/6/2016,10,444
2/6/2016,9,452
2/6/2016,8,372
2/6/2016,7,600
2/6/2016,6,758
2/6/2016,5,867
2/6/2016,4,902
2/6/2016,3,1015
2/6/2016,2,1006
2/6/2016,1,1021
2/6/2016,0,1007
2/7/2016,23,849
2/7/2016,22,812
2/7/2016,21,833
2/7/2016,20,781
2/7/2016,19,862
2/7/2016,18,953
2/7/2016,17,895
2/7/2016,16,979
2/7/2016,15,921
2/7/2016,14,602
2/7/2016,13,510
2/7/2016,12,436
2/7/2016,11,443
2/7/2016,10,495
2/7/2016,9,456
2/7/2016,8,530
2/7/2016,7,732
2/7/2016,6,1021
2/7/2016,5,1115
2/7/2016,4,1152
2/7/2016,3,1161
2/7/2016,2,1114
2/7/2016,1,1039
2/7/2016,0,949
2/8/2016,23,645
2/8/2016,22,669
2/8/2016,21,670
2/8/2016,20,772
2/8/2016,19,698
2/8/2016,18,774
2/8/2016,17,866
2/8/2016,16,719
2/8/2016,15,822
2/8/2016,14,603
2/8/2016,13,446
2/8/2016,12,440
2/8/2016,11,453
2/8/2016,10,460
2/8/2016,9,546
2/8/2016,8,504
2/8/2016,7,705
2/8/2016,6,974
2/8/2016,5,911
2/8/2016,4,883
2/8/2016,3,879
2/8/2016,2,905
2/8/2016,1,860
2/8/2016,0,924
2/9/2016,23,896
2/9/2016,22,900
2/9/2016,21,785
2/9/2016,20,918
2/9/2016,19,835
2/9/2016,18,943
2/9/2016,17,1029
2/9/2016,16,1017
2/9/2016,15,970
2/9/2016,14,684
2/9/2016,13,450
2/9/2016,12,466
2/9/2016,11,441
2/9/2016,10,425
2/9/2016,9,422
2/9/2016,8,510
2/9/2016,7,541
2/9/2016,6,748
2/9/2016,5,912
2/9/2016,4,952
2/9/2016,3,956
2/9/2016,2,959
2/9/2016,1,732
2/9/2016,0,676
2/10/2016,23,985
2/10/2016,22,986
2/10/2016,21,845
2/10/2016,20,819
2/10/2016,19,887
2/10/2016,18,924
2/10/2016,17,990
2/10/2016,16,1060
2/10/2016,15,908
2/10/2016,14,633
2/10/2016,13,430
2/10/2016,12,327
2/10/2016,11,333
2/10/2016,10,363
2/10/2016,9,424
2/10/2016,8,428
2/10/2016,7,472
2/10/2016,6,966
2/10/2016,5,1096
2/10/2016,4,1103
2/10/2016,3,1050
2/10/2016,2,967
2/10/2016,1,927
2/10/2016,0,861
2/11/2016,23,865
2/11/2016,22,896
2/11/2016,21,1007
2/11/2016,20,1031
2/11/2016,19,961
2/11/2016,18,1042
2/11/2016,17,959
2/11/2016,16,945
2/11/2016,15,940
2/11/2016,14,889
2/11/2016,13,339
2/11/2016,12,337
2/11/2016,11,407
2/11/2016,10,421
2/11/2016,9,478
2/11/2016,8,456
2/11/2016,7,534
2/11/2016,6,978
2/11/2016,5,1078
2/11/2016,4,1152
2/11/2016,3,1086
2/11/2016,2,1079
2/11/2016,1,1035
2/11/2016,0,962
2/12/2016,23,790
2/12/2016,22,892
2/12/2016,21,857
2/12/2016,20,946
2/12/2016,19,940
2/12/2016,18,943
2/12/2016,17,928
2/12/2016,16,894
2/12/2016,15,901
2/12/2016,14,1068
2/12/2016,13,620
2/12/2016,12,395
2/12/2016,11,428
2/12/2016,10,444
2/12/2016,9,492
2/12/2016,8,582
2/12/2016,7,1130
2/12/2016,6,1046
2/12/2016,5,1128
2/12/2016,4,1090
2/12/2016,3,1086
2/12/2016,2,1040
2/12/2016,1,872
2/12/2016,0,800
2/13/2016,23,803
2/13/2016,22,880
2/13/2016,21,845
2/13/2016,20,860
2/13/2016,19,809
2/13/2016,18,844
2/13/2016,17,892
2/13/2016,16,854
2/13/2016,15,917
2/13/2016,14,526
2/13/2016,13,375
2/13/2016,12,374
2/13/2016,11,360
2/13/2016,10,379
2/13/2016,9,394
2/13/2016,8,520
2/13/2016,7,614
2/13/2016,6,679
2/13/2016,5,807
2/13/2016,4,883
2/13/2016,3,937
2/13/2016,2,840
2/13/2016,1,713
2/13/2016,0,715
2/14/2016,23,715
2/14/2016,22,861
2/14/2016,21,883
2/14/2016,20,819
2/14/2016,19,732
2/14/2016,18,756
2/14/2016,17,766
2/14/2016,16,806
2/14/2016,15,696
2/14/2016,14,354
2/14/2016,13,376
2/14/2016,12,391
2/14/2016,11,372
2/14/2016,10,415
2/14/2016,9,394
2/14/2016,8,453
2/14/2016,7,622
2/14/2016,6,893
2/14/2016,5,1047
2/14/2016,4,1010
2/14/2016,3,1019
2/14/2016,2,964
2/14/2016,1,907
2/14/2016,0,835
2/15/2016,23,843
2/15/2016,22,859
2/15/2016,21,795
2/15/2016,20,805
2/15/2016,19,757
2/15/2016,18,788
2/15/2016,17,827
2/15/2016,16,884
2/15/2016,15,841
2/15/2016,14,670
2/15/2016,13,549
2/15/2016,12,521
2/15/2016,11,429
2/15/2016,10,404
2/15/2016,9,407
2/15/2016,8,411
2/15/2016,7,508
2/15/2016,6,894
2/15/2016,5,943
2/15/2016,4,988
2/15/2016,3,963
2/15/2016,2,919
2/15/2016,1,910
2/15/2016,0,738
2/16/2016,23,532
2/16/2016,22,685
2/16/2016,21,665
2/16/2016,20,631
2/16/2016,19,642
2/16/2016,18,717
2/16/2016,17,668
2/16/2016,16,751
2/16/2016,15,495
2/16/2016,14,451
2/16/2016,13,282
2/16/2016,12,269
2/16/2016,11,290
2/16/2016,10,338
2/16/2016,9,380
2/16/2016,8,331
2/16/2016,7,351
2/16/2016,6,558
2/16/2016,5,782
2/16/2016,4,897
2/16/2016,3,849
2/16/2016,2,809
2/16/2016,1,903
2/16/2016,0,822
2/17/2016,23,741
2/17/2016,22,746
2/17/2016,21,741
2/17/2016,20,736
2/17/2016,19,714
2/17/2016,18,695
2/17/2016,17,684
2/17/2016,16,802
2/17/2016,15,694
2/17/2016,14,544
2/17/2016,13,153
2/17/2016,12,170
2/17/2016,11,177
2/17/2016,10,196
2/17/2016,9,180
2/17/2016,8,485
2/17/2016,7,815
2/17/2016,6,607
2/17/2016,5,749
2/17/2016,4,740
2/17/2016,3,697
2/17/2016,2,634
2/17/2016,1,500
2/17/2016,0,595
2/18/2016,23,698
2/18/2016,22,696
2/18/2016,21,734
2/18/2016,20,658
2/18/2016,19,681
2/18/2016,18,639
2/18/2016,17,581
2/18/2016,16,597
2/18/2016,15,649
2/18/2016,14,491
2/18/2016,13,168
2/18/2016,12,178
2/18/2016,11,264
2/18/2016,10,176
2/18/2016,9,231
2/18/2016,8,340
2/18/2016,7,375
2/18/2016,6,423
2/18/2016,5,677
2/18/2016,4,869
2/18/2016,3,743
2/18/2016,2,705
2/18/2016,1,668
2/18/2016,0,748
2/19/2016,23,892
2/19/2016,22,868
2/19/2016,21,883
2/19/2016,20,881
2/19/2016,19,891
2/19/2016,18,815
2/19/2016,17,851
2/19/2016,16,794
2/19/2016,15,659
2/19/2016,14,566
2/19/2016,13,180
2/19/2016,12,172
2/19/2016,11,189
2/19/2016,10,217
2/19/2016,9,199
2/19/2016,8,282
2/19/2016,7,482
2/19/2016,6,618
2/19/2016,5,853
2/19/2016,4,823
2/19/2016,3,718
2/19/2016,2,655
2/19/2016,1,592
2/19/2016,0,630
2/20/2016,23,798
2/20/2016,22,925
2/20/2016,21,908
2/20/2016,20,896
2/20/2016,19,899
2/20/2016,18,1029
2/20/2016,17,1014
2/20/2016,16,987
2/20/2016,15,1103
2/20/2016,14,1179
2/20/2016,13,801
2/20/2016,12,767
2/20/2016,11,716
2/20/2016,10,740
2/20/2016,9,879
2/20/2016,8,545
2/20/2016,7,753
2/20/2016,6,818
2/20/2016,5,1097
2/20/2016,4,910
2/20/2016,3,1011
2/20/2016,2,839
2/20/2016,1,795
2/20/2016,0,661
2/21/2016,23,764
2/21/2016,22,963
2/21/2016,21,955
2/21/2016,20,883
2/21/2016,19,1122
2/21/2016,18,1179
2/21/2016,17,1079
2/21/2016,16,1099
2/21/2016,15,1094
2/21/2016,14,822
2/21/2016,13,857
2/21/2016,12,949
2/21/2016,11,855
2/21/2016,10,863
2/21/2016,9,920
2/21/2016,8,769
2/21/2016,7,898
2/21/2016,6,826
2/21/2016,5,1146
2/21/2016,4,1129
2/21/2016,3,1188
2/21/2016,2,1108
2/21/2016,1,910
2/21/2016,0,787
2/22/2016,23,1102
2/22/2016,22,1084
2/22/2016,21,1087
2/22/2016,20,1189
2/22/2016,19,1041
2/22/2016,18,1134
2/22/2016,17,1153
2/22/2016,16,1210
2/22/2016,15,1171
2/22/2016,14,795
2/22/2016,13,855
2/22/2016,12,758
2/22/2016,11,742
2/22/2016,10,758
2/22/2016,9,542
2/22/2016,8,588
2/22/2016,7,605
2/22/2016,6,961
2/22/2016,5,1208
2/22/2016,4,1134
2/22/2016,3,1145
2/22/2016,2,1009
2/22/2016,1,913
2/22/2016,0,750
2/23/2016,23,1179
2/23/2016,22,1237
2/23/2016,21,1096
2/23/2016,20,1078
2/23/2016,19,1138
2/23/2016,18,1086
2/23/2016,17,1238
2/23/2016,16,1334
2/23/2016,15,1310
2/23/2016,14,1045
2/23/2016,13,732
2/23/2016,12,739
2/23/2016,11,723
2/23/2016,10,693
2/23/2016,9,673
2/23/2016,8,654
2/23/2016,7,824
2/23/2016,6,1130
2/23/2016,5,1222
2/23/2016,4,1226
2/23/2016,3,1234
2/23/2016,2,1128
2/23/2016,1,1067
2/23/2016,0,1016
2/24/2016,23,1077
2/24/2016,22,1073
2/24/2016,21,1143
2/24/2016,20,1199
2/24/2016,19,1089
2/24/2016,18,1163
2/24/2016,17,1309
2/24/2016,16,1216
2/24/2016,15,1186
2/24/2016,14,710
2/24/2016,13,541
2/24/2016,12,551
2/24/2016,11,520
2/24/2016,10,565
2/24/2016,9,533
2/24/2016,8,779
2/24/2016,7,918
2/24/2016,6,1215
2/24/2016,5,1285
2/24/2016,4,1315
2/24/2016,3,1278
2/24/2016,2,1164
2/24/2016,1,1096
2/24/2016,0,1179
2/25/2016,23,1203
2/25/2016,22,1226
2/25/2016,21,1311
2/25/2016,20,1147
2/25/2016,19,1238
2/25/2016,18,1278
2/25/2016,17,1308
2/25/2016,16,1346
2/25/2016,15,1235
2/25/2016,14,724
2/25/2016,13,526
2/25/2016,12,513
2/25/2016,11,464
2/25/2016,10,501
2/25/2016,9,482
2/25/2016,8,668
2/25/2016,7,728
2/25/2016,6,991
2/25/2016,5,1138
2/25/2016,4,1213
2/25/2016,3,1252
2/25/2016,2,1211
2/25/2016,1,1132
2/25/2016,0,1106
2/26/2016,23,1072
2/26/2016,22,1145
2/26/2016,21,1182
2/26/2016,20,1123
2/26/2016,19,1017
2/26/2016,18,1158
2/26/2016,17,1229
2/26/2016,16,1266
2/26/2016,15,1229
2/26/2016,14,829
2/26/2016,13,504
2/26/2016,12,474
2/26/2016,11,594
2/26/2016,10,566
2/26/2016,9,544
2/26/2016,8,613
2/26/2016,7,673
2/26/2016,6,1005
2/26/2016,5,1169
2/26/2016,4,1153
2/26/2016,3,1117
2/26/2016,2,1060
2/26/2016,1,1193
2/26/2016,0,1209
2/27/2016,23,976
2/27/2016,22,1054
2/27/2016,21,1078
2/27/2016,20,1157
2/27/2016,19,1076
2/27/2016,18,1118
2/27/2016,17,1029
2/27/2016,16,902
2/27/2016,15,828
2/27/2016,14,731
2/27/2016,13,723
2/27/2016,12,646
2/27/2016,11,727
2/27/2016,10,873
2/27/2016,9,833
2/27/2016,8,697
2/27/2016,7,893
2/27/2016,6,1246
2/27/2016,5,1342
2/27/2016,4,1239
2/27/2016,3,1200
2/27/2016,2,1215
2/27/2016,1,1195
2/27/2016,0,1013
2/28/2016,23,817
2/28/2016,22,937
2/28/2016,21,927
2/28/2016,20,965
2/28/2016,19,934
2/28/2016,18,1014
2/28/2016,17,867
2/28/2016,16,972
2/28/2016,15,981
2/28/2016,14,761
2/28/2016,13,717
2/28/2016,12,713
2/28/2016,11,700
2/28/2016,10,624
2/28/2016,9,739
2/28/2016,8,1012
2/28/2016,7,1231
2/28/2016,6,1355
2/28/2016,5,1341
2/28/2016,4,1318
2/28/2016,3,1316
2/28/2016,2,1147
2/28/2016,1,1169
2/28/2016,0,1063
2/29/2016,23,1080
2/29/2016,22,1164
2/29/2016,21,1159
2/29/2016,20,1060
2/29/2016,19,987
2/29/2016,18,1160
2/29/2016,17,1225
2/29/2016,16,1264
2/29/2016,15,1266
2/29/2016,14,873
2/29/2016,13,626
2/29/2016,12,551
2/29/2016,11,523
2/29/2016,10,488
2/29/2016,9,686
2/29/2016,8,767
2/29/2016,7,869
2/29/2016,6,1177
2/29/2016,5,1168
2/29/2016,4,1251
2/29/2016,3,1228
2/29/2016,2,1100
2/29/2016,1,1074
2/29/2016,0,963
3/1/2016,23,1179
3/1/2016,22,1257
3/1/2016,21,1144
3/1/2016,20,1163
3/1/2016,19,1077
3/1/2016,18,1149
3/1/2016,17,1141
3/1/2016,16,1209
3/1/2016,15,1073
3/1/2016,14,713
3/1/2016,13,507
3/1/2016,12,492
3/1/2016,11,487
3/1/2016,10,460
3/1/2016,9,513
3/1/2016,8,729
3/1/2016,7,756
3/1/2016,6,1055
3/1/2016,5,1222
3/1/2016,4,1257
3/1/2016,3,1269
3/1/2016,2,1188
3/1/2016,1,1179
3/1/2016,0,1027
3/2/2016,23,1187
3/2/2016,22,1051
3/2/2016,21,1153
3/2/2016,20,974
3/2/2016,19,1011
3/2/2016,18,945
3/2/2016,17,1105
3/2/2016,16,1181
3/2/2016,15,1125
3/2/2016,14,714
3/2/2016,13,498
3/2/2016,12,548
3/2/2016,11,544
3/2/2016,10,531
3/2/2016,9,494
3/2/2016,8,585
3/2/2016,7,676
3/2/2016,6,882
3/2/2016,5,984
3/2/2016,4,1069
3/2/2016,3,1021
3/2/2016,2,1013
3/2/2016,1,962
3/2/2016,0,1009
3/3/2016,23,985
3/3/2016,22,924
3/3/2016,21,1066
3/3/2016,20,1041
3/3/2016,19,1102
3/3/2016,18,1098
3/3/2016,17,1191
3/3/2016,16,1216
3/3/2016,15,1043
3/3/2016,14,862
3/3/2016,13,732
3/3/2016,12,624
3/3/2016,11,613
3/3/2016,10,623
3/3/2016,9,644
3/3/2016,8,691
3/3/2016,7,774
3/3/2016,6,1017
3/3/2016,5,1193
3/3/2016,4,1219
3/3/2016,3,1210
3/3/2016,2,1193
3/3/2016,1,1160
3/3/2016,0,1191
3/4/2016,23,1058
3/4/2016,22,1033
3/4/2016,21,1107
3/4/2016,20,1126
3/4/2016,19,1147
3/4/2016,18,1227
3/4/2016,17,1188
3/4/2016,16,1250
3/4/2016,15,1217
3/4/2016,14,820
3/4/2016,13,821
3/4/2016,12,711
3/4/2016,11,673
3/4/2016,10,638
3/4/2016,9,670
3/4/2016,8,737
3/4/2016,7,834
3/4/2016,6,981
3/4/2016,5,1169
3/4/2016,4,1087
3/4/2016,3,1186
3/4/2016,2,997
3/4/2016,1,878
3/4/2016,0,911
3/5/2016,23,711
3/5/2016,22,797
3/5/2016,21,825
3/5/2016,20,856
3/5/2016,19,780
3/5/2016,18,797
3/5/2016,17,686
3/5/2016,16,792
3/5/2016,15,847
3/5/2016,14,637
3/5/2016,13,541
3/5/2016,12,587
3/5/2016,11,544
3/5/2016,10,481
3/5/2016,9,516
3/5/2016,8,737
3/5/2016,7,700
3/5/2016,6,845
3/5/2016,5,1030
3/5/2016,4,1196
3/5/2016,3,1138
3/5/2016,2,1141
3/5/2016,1,1130
3/5/2016,0,1062
3/6/2016,23,737
3/6/2016,22,857
3/6/2016,21,871
3/6/2016,20,836
3/6/2016,19,769
3/6/2016,18,910
3/6/2016,17,789
3/6/2016,16,711
3/6/2016,15,562
3/6/2016,14,383
3/6/2016,13,368
3/6/2016,12,367
3/6/2016,11,340
3/6/2016,10,364
3/6/2016,9,402
3/6/2016,8,797
3/6/2016,7,1006
3/6/2016,6,938
3/6/2016,5,1022
3/6/2016,4,1044
3/6/2016,3,1006
3/6/2016,2,1014
3/6/2016,1,955
3/6/2016,0,824
3/7/2016,23,686
3/7/2016,22,658
3/7/2016,21,787
3/7/2016,20,962
3/7/2016,19,948
3/7/2016,18,1001
3/7/2016,17,1082
3/7/2016,16,1134
3/7/2016,15,1083
3/7/2016,14,885
3/7/2016,13,508
3/7/2016,12,363
3/7/2016,11,342
3/7/2016,10,417
3/7/2016,9,610
3/7/2016,8,713
3/7/2016,7,763
3/7/2016,6,966
3/7/2016,5,1175
3/7/2016,4,1268
3/7/2016,3,1222
3/7/2016,2,1007
3/7/2016,1,756
3/7/2016,0,786
3/8/2016,23,953
3/8/2016,22,1027
3/8/2016,21,1060
3/8/2016,20,1055
3/8/2016,19,1072
3/8/2016,18,1066
3/8/2016,17,1123
3/8/2016,16,1081
3/8/2016,15,977
3/8/2016,14,788
3/8/2016,13,622
3/8/2016,12,442
3/8/2016,11,422
3/8/2016,10,444
3/8/2016,9,442
3/8/2016,8,602
3/8/2016,7,685
3/8/2016,6,900
3/8/2016,5,1006
3/8/2016,4,1021
3/8/2016,3,953
3/8/2016,2,851
3/8/2016,1,865
3/8/2016,0,800
3/9/2016,23,1151
3/9/2016,22,1134
3/9/2016,21,1086
3/9/2016,20,1132
3/9/2016,19,1107
3/9/2016,18,1140
3/9/2016,17,1112
3/9/2016,16,1069
3/9/2016,15,1047
3/9/2016,14,881
3/9/2016,13,642
3/9/2016,12,532
3/9/2016,11,475
3/9/2016,10,507
3/9/2016,9,501
3/9/2016,8,732
3/9/2016,7,857
3/9/2016,6,926
3/9/2016,5,1054
3/9/2016,4,1092
3/9/2016,3,1142
3/9/2016,2,1153
3/9/2016,1,984
3/9/2016,0,794
3/10/2016,23,1099
3/10/2016,22,1114
3/10/2016,21,1110
3/10/2016,20,1148
3/10/2016,19,1097
3/10/2016,18,1114
3/10/2016,17,1096
3/10/2016,16,1069
3/10/2016,15,927
3/10/2016,14,900
3/10/2016,13,821
3/10/2016,12,797
3/10/2016,11,812
3/10/2016,10,930
3/10/2016,9,746
3/10/2016,8,710
3/10/2016,7,752
3/10/2016,6,931
3/10/2016,5,1108
3/10/2016,4,1134
3/10/2016,3,1165
3/10/2016,2,1155
3/10/2016,1,1102
3/10/2016,0,1061
3/11/2016,23,1095
3/11/2016,22,1131
3/11/2016,21,1076
3/11/2016,20,1061
3/11/2016,19,1062
3/11/2016,18,1104
3/11/2016,17,988
3/11/2016,16,1083
3/11/2016,15,1061
3/11/2016,14,1068
3/11/2016,13,997
3/11/2016,12,988
3/11/2016,11,958
3/11/2016,10,963
3/11/2016,9,1059
3/11/2016,8,938
3/11/2016,7,983
3/11/2016,6,1077
3/11/2016,5,1168
3/11/2016,4,1117
3/11/2016,3,1100
3/11/2016,2,1089
3/11/2016,1,1077
3/11/2016,0,1093
3/12/2016,23,788
3/12/2016,22,916
3/12/2016,21,1098
3/12/2016,20,1065
3/12/2016,19,1179
3/12/2016,18,1168
3/12/2016,17,1009
3/12/2016,16,811
3/12/2016,15,831
3/12/2016,14,908
3/12/2016,13,838
3/12/2016,12,866
3/12/2016,11,822
3/12/2016,10,849
3/12/2016,9,902
3/12/2016,8,1071
3/12/2016,7,1076
3/12/2016,6,949
3/12/2016,5,1033
3/12/2016,4,1056
3/12/2016,3,1081
3/12/2016,2,1049
3/12/2016,1,1073
3/12/2016,0,1016
3/13/2016,23,904
3/13/2016,22,929
3/13/2016,21,957
3/13/2016,20,1135
3/13/2016,19,1041
3/13/2016,18,1107
3/13/2016,17,1117
3/13/2016,16,994
3/13/2016,15,862
3/13/2016,14,772
3/13/2016,13,618
3/13/2016,12,452
3/13/2016,11,477
3/13/2016,10,447
3/13/2016,9,447
3/13/2016,8,896
3/13/2016,7,947
3/13/2016,6,1004
3/13/2016,5,1148
3/13/2016,4,1251
3/13/2016,3,1226
3/13/2016,2,1025
3/13/2016,1,839
3/13/2016,0,812
3/14/2016,23,1192
3/14/2016,22,1168
3/14/2016,21,1138
3/14/2016,20,1163
3/14/2016,19,1131
3/14/2016,18,1122
3/14/2016,17,1158
3/14/2016,16,1257
3/14/2016,15,1192
3/14/2016,14,1133
3/14/2016,13,760
3/14/2016,12,519
3/14/2016,11,451
3/14/2016,10,459
3/14/2016,9,447
3/14/2016,8,477
3/14/2016,7,745
3/14/2016,6,802
3/14/2016,5,1129
3/14/2016,4,1030
3/14/2016,3,1071
3/14/2016,2,983
3/14/2016,1,948
3/14/2016,0,845
3/15/2016,23,1027
3/15/2016,22,1143
3/15/2016,21,1175
3/15/2016,20,1176
3/15/2016,19,1212
3/15/2016,18,1199
3/15/2016,17,1181
3/15/2016,16,1180
3/15/2016,15,1279
3/15/2016,14,1206
3/15/2016,13,1023
3/15/2016,12,952
3/15/2016,11,912
3/15/2016,10,785
3/15/2016,9,732
3/15/2016,8,768
3/15/2016,7,694
3/15/2016,6,1028
3/15/2016,5,1066
3/15/2016,4,1213
3/15/2016,3,1184
3/15/2016,2,1185
3/15/2016,1,1199
3/15/2016,0,1149
3/16/2016,23,1039
3/16/2016,22,1028
3/16/2016,21,1059
3/16/2016,20,1117
3/16/2016,19,1126
3/16/2016,18,1126
3/16/2016,17,1171
3/16/2016,16,1188
3/16/2016,15,1183
3/16/2016,14,1116
3/16/2016,13,888
3/16/2016,12,542
3/16/2016,11,549
3/16/2016,10,553
3/16/2016,9,563
3/16/2016,8,613
3/16/2016,7,796
3/16/2016,6,792
3/16/2016,5,1092
3/16/2016,4,1191
3/16/2016,3,1158
3/16/2016,2,1067
3/16/2016,1,982
3/16/2016,0,1016
3/17/2016,23,1052
3/17/2016,22,1109
3/17/2016,21,1023
3/17/2016,20,1081
3/17/2016,19,1064
3/17/2016,18,1106
3/17/2016,17,1127
3/17/2016,16,1163
3/17/2016,15,1148
3/17/2016,14,1296
3/17/2016,13,1039
3/17/2016,12,904
3/17/2016,11,885
3/17/2016,10,858
3/17/2016,9,839
3/17/2016,8,835
3/17/2016,7,1055
3/17/2016,6,1152
3/17/2016,5,1213
3/17/2016,4,1214
3/17/2016,3,1100
3/17/2016,2,1029
3/17/2016,1,1028
3/17/2016,0,1004
3/18/2016,23,1102
3/18/2016,22,1104
3/18/2016,21,1095
3/18/2016,20,1088
3/18/2016,19,1115
3/18/2016,18,1094
3/18/2016,17,1123
3/18/2016,16,1117
3/18/2016,15,1168
3/18/2016,14,1138
3/18/2016,13,1017
3/18/2016,12,826
3/18/2016,11,811
3/18/2016,10,789
3/18/2016,9,804
3/18/2016,8,781
3/18/2016,7,704
3/18/2016,6,692
3/18/2016,5,1045
3/18/2016,4,1151
3/18/2016,3,1109
3/18/2016,2,1095
3/18/2016,1,1083
3/18/2016,0,1048
3/19/2016,23,749
3/19/2016,22,804
3/19/2016,21,782
3/19/2016,20,916
3/19/2016,19,930
3/19/2016,18,897
3/19/2016,17,888
3/19/2016,16,994
3/19/2016,15,939
3/19/2016,14,956
3/19/2016,13,698
3/19/2016,12,621
3/19/2016,11,603
3/19/2016,10,597
3/19/2016,9,639
3/19/2016,8,683
3/19/2016,7,844
3/19/2016,6,891
3/19/2016,5,1135
3/19/2016,4,1117
3/19/2016,3,1112
3/19/2016,2,1120
3/19/2016,1,1113
3/19/2016,0,1101
3/20/2016,23,1176
3/20/2016,22,1179
3/20/2016,21,1112
3/20/2016,20,1138
3/20/2016,19,1154
3/20/2016,18,1122
3/20/2016,17,1092
3/20/2016,16,853
3/20/2016,15,933
3/20/2016,14,944
3/20/2016,13,822
3/20/2016,12,846
3/20/2016,11,803
3/20/2016,10,794
3/20/2016,9,790
3/20/2016,8,834
3/20/2016,7,702
3/20/2016,6,707
3/20/2016,5,972
3/20/2016,4,1075
3/20/2016,3,888
3/20/2016,2,941
3/20/2016,1,944
3/20/2016,0,781
3/21/2016,23,1102
3/21/2016,22,1121
3/21/2016,21,1131
3/21/2016,20,1136
3/21/2016,19,1122
3/21/2016,18,1128
3/21/2016,17,1072
3/21/2016,16,1094
3/21/2016,15,1066
3/21/2016,14,1086
3/21/2016,13,1120
3/21/2016,12,1053
3/21/2016,11,984
3/21/2016,10,964
3/21/2016,9,1015
3/21/2016,8,1058
3/21/2016,7,1037
3/21/2016,6,1097
3/21/2016,5,1168
3/21/2016,4,1165
3/21/2016,3,1112
3/21/2016,2,1100
3/21/2016,1,1131
3/21/2016,0,1155
3/22/2016,23,840
3/22/2016,22,865
3/22/2016,21,851
3/22/2016,20,893
3/22/2016,19,969
3/22/2016,18,972
3/22/2016,17,1020
3/22/2016,16,1013
3/22/2016,15,1005
3/22/2016,14,956
3/22/2016,13,999
3/22/2016,12,937
3/22/2016,11,977
3/22/2016,10,987
3/22/2016,9,1005
3/22/2016,8,1050
3/22/2016,7,995
3/22/2016,6,947
3/22/2016,5,1052
3/22/2016,4,1118
3/22/2016,3,1152
3/22/2016,2,1067
3/22/2016,1,1087
3/22/2016,0,1054
3/23/2016,23,1032
3/23/2016,22,1010
3/23/2016,21,1030
3/23/2016,20,1054
3/23/2016,19,1121
3/23/2016,18,1086
3/23/2016,17,1149
3/23/2016,16,1121
3/23/2016,15,1132
3/23/2016,14,1076
3/23/2016,13,1037
3/23/2016,12,997
3/23/2016,11,934
3/23/2016,10,890
3/23/2016,9,942
3/23/2016,8,1008
3/23/2016,7,1048
3/23/2016,6,1054
3/23/2016,5,1038
3/23/2016,4,1054
3/23/2016,3,1016
3/23/2016,2,976
3/23/2016,1,874
3/23/2016,0,739
3/24/2016,23,943
3/24/2016,22,981
3/24/2016,21,1060
3/24/2016,20,1046
3/24/2016,19,1047
3/24/2016,18,1033
3/24/2016,17,1046
3/24/2016,16,1108
3/24/2016,15,1079
3/24/2016,14,1016
3/24/2016,13,1057
3/24/2016,12,935
3/24/2016,11,955
3/24/2016,10,1024
3/24/2016,9,951
3/24/2016,8,1001
3/24/2016,7,1040
3/24/2016,6,1046
3/24/2016,5,1043
3/24/2016,4,1144
3/24/2016,3,1178
3/24/2016,2,1134
3/24/2016,1,1072
3/24/2016,0,1137
3/25/2016,23,1015
3/25/2016,22,977
3/25/2016,21,1018
3/25/2016,20,1090
3/25/2016,19,1045
3/25/2016,18,1106
3/25/2016,17,1064
3/25/2016,16,1062
3/25/2016,15,1091
3/25/2016,14,1041
3/25/2016,13,1012
3/25/2016,12,1001
3/25/2016,11,950
3/25/2016,10,983
3/25/2016,9,1005
3/25/2016,8,1040
3/25/2016,7,1103
3/25/2016,6,1085
3/25/2016,5,1062
3/25/2016,4,1135
3/25/2016,3,1105
3/25/2016,2,1068
3/25/2016,1,1072
3/25/2016,0,920
3/26/2016,23,1063
3/26/2016,22,1133
3/26/2016,21,1016
3/26/2016,20,991
3/26/2016,19,1006
3/26/2016,18,1115
3/26/2016,17,1171
3/26/2016,16,1175
3/26/2016,15,1104
3/26/2016,14,1098
3/26/2016,13,1174
3/26/2016,12,1077
3/26/2016,11,1100
3/26/2016,10,1175
3/26/2016,9,1164
3/26/2016,8,1157
3/26/2016,7,1192
3/26/2016,6,1179
3/26/2016,5,1043
3/26/2016,4,1072
3/26/2016,3,1062
3/26/2016,2,1041
3/26/2016,1,1086
3/26/2016,0,886
3/27/2016,23,1088
3/27/2016,22,1112
3/27/2016,21,1173
3/27/2016,20,1144
3/27/2016,19,1146
3/27/2016,18,1068
3/27/2016,17,1028
3/27/2016,16,1009
3/27/2016,15,956
3/27/2016,14,1044
3/27/2016,13,945
3/27/2016,12,1003
3/27/2016,11,992
