date,hour,mwh
7/26/2015,14,-554
7/26/2015,13,-533
7/26/2015,12,-544
7/26/2015,11,-528
7/26/2015,10,-522
7/26/2015,9,-544
7/26/2015,8,-591
7/26/2015,7,-508
7/26/2015,6,-564
7/26/2015,5,-610
7/26/2015,4,-598
7/26/2015,3,-593
7/26/2015,2,-545
7/26/2015,1,-524
7/26/2015,0,-550
7/27/2015,23,-647
7/27/2015,22,-601
7/27/2015,21,-600
7/27/2015,20,-619
7/27/2015,19,-598
7/27/2015,18,-552
7/27/2015,17,-586
7/27/2015,16,-611
7/27/2015,15,-745
7/27/2015,14,-715
7/27/2015,13,-579
7/27/2015,12,-567
7/27/2015,11,-511
7/27/2015,10,-519
7/27/2015,9,-512
7/27/2015,8,-561
7/27/2015,7,-636
7/27/2015,6,-651
7/27/2015,5,-561
7/27/2015,4,-551
7/27/2015,3,-505
7/27/2015,2,-488
7/27/2015,1,-484
7/27/2015,0,-519
7/28/2015,23,-562
7/28/2015,22,-624
7/28/2015,21,-632
7/28/2015,20,-649
7/28/2015,19,-634
7/28/2015,18,-657
7/28/2015,17,-570
7/28/2015,16,-577
7/28/2015,15,-557
7/28/2015,14,-682
7/28/2015,13,-607
7/28/2015,12,-562
7/28/2015,11,-559
7/28/2015,10,-560
7/28/2015,9,-598
7/28/2015,8,-632
7/28/2015,7,-573
7/28/2015,6,-562
7/28/2015,5,-572
7/28/2015,4,-564
7/28/2015,3,-558
7/28/2015,2,-620
7/28/2015,1,-680
7/28/2015,0,-644
7/29/2015,23,-496
7/29/2015,22,-627
7/29/2015,21,-646
7/29/2015,20,-691
7/29/2015,19,-572
7/29/2015,18,-594
7/29/2015,17,-671
7/29/2015,16,-685
7/29/2015,15,-710
7/29/2015,14,-677
7/29/2015,13,-599
7/29/2015,12,-542
7/29/2015,11,-514
7/29/2015,10,-545
7/29/2015,9,-555
7/29/2015,8,-566
7/29/2015,7,-647
7/29/2015,6,-572
7/29/2015,5,-653
7/29/2015,4,-578
7/29/2015,3,-662
7/29/2015,2,-473
7/29/2015,1,-425
7/29/2015,0,-476
7/30/2015,23,-654
7/30/2015,22,-694
7/30/2015,21,-791
7/30/2015,20,-861
7/30/2015,19,-752
7/30/2015,18,-744
7/30/2015,17,-815
7/30/2015,16,-797
7/30/2015,15,-797
7/30/2015,14,-712
7/30/2015,13,-619
7/30/2015,12,-568
7/30/2015,11,-549
7/30/2015,10,-552
7/30/2015,9,-591
7/30/2015,8,-598
7/30/2015,7,-501
7/30/2015,6,-525
7/30/2015,5,-591
7/30/2015,4,-548
7/30/2015,3,-625
7/30/2015,2,-609
7/30/2015,1,-473
7/30/2015,0,-544
7/31/2015,23,-691
7/31/2015,22,-751
7/31/2015,21,-865
7/31/2015,20,-942
7/31/2015,19,-843
7/31/2015,18,-922
7/31/2015,17,-891
7/31/2015,16,-888
7/31/2015,15,-907
7/31/2015,14,-773
7/31/2015,13,-673
7/31/2015,12,-615
7/31/2015,11,-577
7/31/2015,10,-571
7/31/2015,9,-573
7/31/2015,8,-616
7/31/2015,7,-512
7/31/2015,6,-445
7/31/2015,5,-679
7/31/2015,4,-551
7/31/2015,3,-624
