date,hour,mwh
2/3/2018,11H,435
2/3/2018,12H,437
2/3/2018,13H,438
2/3/2018,14H,535
2/3/2018,15H,743
2/3/2018,16H,800
2/3/2018,17H,885
2/3/2018,18H,961
2/3/2018,19H,974
2/3/2018,20H,982
2/3/2018,21H,934
2/3/2018,22H,939
2/3/2018,23H,939
2/4/2018,00H,946
2/4/2018,01H,977
2/4/2018,02H,1024
2/4/2018,03H,994
2/4/2018,04H,932
2/4/2018,05H,883
2/4/2018,06H,767
2/4/2018,07H,809
2/4/2018,08H,679
2/4/2018,09H,531
2/4/2018,10H,482
2/4/2018,11H,462
2/4/2018,12H,484
2/4/2018,13H,462
2/4/2018,14H,528
2/4/2018,15H,750
2/4/2018,16H,709
2/4/2018,17H,777
2/4/2018,18H,772
2/4/2018,19H,769
2/4/2018,20H,787
2/4/2018,21H,824
2/4/2018,22H,795
2/4/2018,23H,751
2/5/2018,00H,768
2/5/2018,01H,844
2/5/2018,02H,884
2/5/2018,03H,965
2/5/2018,04H,929
2/5/2018,05H,968
2/5/2018,06H,902
2/5/2018,07H,738
2/5/2018,08H,637
2/5/2018,09H,493
2/5/2018,10H,468
2/5/2018,11H,407
2/5/2018,12H,431
2/5/2018,13H,611
2/5/2018,14H,775
2/5/2018,15H,922
2/5/2018,16H,1070
2/5/2018,17H,1027
2/5/2018,18H,1005
2/5/2018,19H,912
2/5/2018,20H,900
2/5/2018,21H,915
2/5/2018,22H,864
2/5/2018,23H,841
2/6/2018,00H,829
2/6/2018,01H,956
2/6/2018,02H,1043
2/6/2018,03H,1020
2/6/2018,04H,1011
2/6/2018,05H,880
2/6/2018,06H,706
2/6/2018,07H,660
2/6/2018,08H,578
2/6/2018,09H,476
2/6/2018,10H,386
2/6/2018,11H,393
2/6/2018,12H,412
2/6/2018,13H,501
2/6/2018,14H,697
2/6/2018,15H,866
2/6/2018,16H,986
2/6/2018,17H,995
2/6/2018,18H,972
2/6/2018,19H,999
2/6/2018,20H,900
2/6/2018,21H,908
2/6/2018,22H,858
2/6/2018,23H,867
2/7/2018,00H,909
2/7/2018,01H,953
2/7/2018,02H,1027
2/7/2018,03H,995
2/7/2018,04H,933
2/7/2018,05H,867
2/7/2018,06H,719
2/7/2018,07H,723
2/7/2018,08H,601
2/7/2018,09H,608
2/7/2018,10H,560
2/7/2018,11H,538
2/7/2018,12H,542
2/7/2018,13H,664
2/7/2018,14H,837
2/7/2018,15H,859
2/7/2018,16H,862
2/7/2018,17H,852
2/7/2018,18H,865
2/7/2018,19H,879
2/7/2018,20H,883
2/7/2018,21H,864
2/7/2018,22H,856
2/7/2018,23H,837
2/8/2018,00H,838
2/8/2018,01H,865
2/8/2018,02H,848
2/8/2018,03H,899
2/8/2018,04H,901
2/8/2018,05H,923
2/8/2018,06H,879
2/8/2018,07H,894
2/8/2018,08H,769
2/8/2018,09H,603
2/8/2018,10H,528
2/8/2018,11H,582
2/8/2018,12H,590
2/8/2018,13H,768
2/8/2018,14H,854
2/8/2018,15H,866
2/8/2018,16H,883
2/8/2018,17H,874
2/8/2018,18H,873
2/8/2018,19H,856
2/8/2018,20H,866
2/8/2018,21H,858
2/8/2018,22H,857
2/8/2018,23H,840
2/9/2018,00H,835
2/9/2018,01H,875
2/9/2018,02H,1075
2/9/2018,03H,1075
2/9/2018,04H,1063
2/9/2018,05H,960
2/9/2018,06H,820
2/9/2018,07H,849
2/9/2018,08H,747
2/9/2018,09H,749
2/9/2018,10H,708
2/9/2018,11H,697
2/9/2018,12H,711
2/9/2018,13H,804
2/9/2018,14H,952
2/9/2018,15H,953
2/9/2018,16H,1052
2/9/2018,17H,1023
2/9/2018,18H,1012
2/9/2018,19H,901
2/9/2018,20H,839
2/9/2018,21H,831
2/9/2018,22H,805
2/9/2018,23H,796
2/10/2018,00H,811
2/10/2018,01H,934
2/10/2018,02H,983
2/10/2018,03H,1014
2/10/2018,04H,952
2/10/2018,05H,880
2/10/2018,06H,876
2/10/2018,07H,977
2/10/2018,08H,917
2/10/2018,09H,850
2/10/2018,10H,831
2/10/2018,11H,827
2/10/2018,12H,807
2/10/2018,13H,842
2/10/2018,14H,998
2/10/2018,15H,924
2/10/2018,16H,988
2/10/2018,17H,1040
2/10/2018,18H,1055
2/10/2018,19H,1038
2/10/2018,20H,982
2/10/2018,21H,959
2/10/2018,22H,846
2/10/2018,23H,894
2/11/2018,00H,862
2/11/2018,01H,959
2/11/2018,02H,1013
2/11/2018,03H,1060
2/11/2018,04H,1071
2/11/2018,05H,1013
2/11/2018,06H,936
2/11/2018,07H,1024
2/11/2018,08H,976
2/11/2018,09H,826
2/11/2018,10H,794
2/11/2018,11H,778
2/11/2018,12H,745
2/11/2018,13H,777
2/11/2018,14H,821
2/11/2018,15H,859
2/11/2018,16H,1016
2/11/2018,17H,1059
2/11/2018,18H,1018
2/11/2018,19H,933
2/11/2018,20H,918
2/11/2018,21H,891
2/11/2018,22H,864
2/11/2018,23H,866
2/12/2018,00H,900
2/12/2018,01H,1044
2/12/2018,02H,1011
2/12/2018,03H,1058
2/12/2018,04H,1083
2/12/2018,05H,1092
2/12/2018,06H,1065
2/12/2018,07H,1058
2/12/2018,08H,976
2/12/2018,09H,916
2/12/2018,10H,863
2/12/2018,11H,840
2/12/2018,12H,921
2/12/2018,13H,992
2/12/2018,14H,1102
2/12/2018,15H,1059
2/12/2018,16H,1115
2/12/2018,17H,1070
2/12/2018,18H,1004
2/12/2018,19H,1032
2/12/2018,20H,945
2/12/2018,21H,951
2/12/2018,22H,920
2/12/2018,23H,927
2/13/2018,00H,926
2/13/2018,01H,1011
2/13/2018,02H,1056
2/13/2018,03H,1035
2/13/2018,04H,1067
2/13/2018,05H,1067
2/13/2018,06H,993
2/13/2018,07H,1114
2/13/2018,08H,1047
2/13/2018,09H,945
2/13/2018,10H,921
2/13/2018,11H,891
2/13/2018,12H,924
2/13/2018,13H,1012
2/13/2018,14H,1098
2/13/2018,15H,1085
2/13/2018,16H,1121
2/13/2018,17H,1046
2/13/2018,18H,1061
2/13/2018,19H,1036
2/13/2018,20H,985
2/13/2018,21H,947
2/13/2018,22H,926
2/13/2018,23H,910
2/14/2018,00H,930
2/14/2018,01H,987
2/14/2018,02H,1042
2/14/2018,03H,1098
2/14/2018,04H,1065
2/14/2018,05H,1033
2/14/2018,06H,890
2/14/2018,07H,1069
2/14/2018,08H,983
2/14/2018,09H,1014
2/14/2018,10H,986
2/14/2018,11H,930
2/14/2018,12H,957
2/14/2018,13H,1098
2/14/2018,14H,1136
2/14/2018,15H,1084
2/14/2018,16H,1067
2/14/2018,17H,1065
2/14/2018,18H,1037
2/14/2018,19H,1029
2/14/2018,20H,1012
2/14/2018,21H,1004
2/14/2018,22H,922
2/14/2018,23H,862
2/15/2018,00H,865
2/15/2018,01H,976
2/15/2018,02H,1050
2/15/2018,03H,1049
2/15/2018,04H,1034
2/15/2018,05H,1019
2/15/2018,06H,954
2/15/2018,07H,1098
2/15/2018,08H,1066
2/15/2018,09H,924
2/15/2018,10H,874
2/15/2018,11H,872
2/15/2018,12H,886
2/15/2018,13H,1007
2/15/2018,14H,1109
2/15/2018,15H,1059
2/15/2018,16H,1061
2/15/2018,17H,1054
2/15/2018,18H,1067
2/15/2018,19H,1083
2/15/2018,20H,1082
2/15/2018,21H,1132
2/15/2018,22H,1126
2/15/2018,23H,1056
2/16/2018,00H,1034
2/16/2018,01H,1061
2/16/2018,02H,1089
2/16/2018,03H,1089
2/16/2018,04H,1103
2/16/2018,05H,1104
2/16/2018,06H,1044
2/16/2018,07H,1115
2/16/2018,08H,1044
2/16/2018,09H,956
2/16/2018,10H,962
2/16/2018,11H,946
2/16/2018,12H,925
2/16/2018,13H,1048
2/16/2018,14H,1068
2/16/2018,15H,1024
2/16/2018,16H,1107
2/16/2018,17H,1108
2/16/2018,18H,1102
2/16/2018,19H,1138
2/16/2018,20H,1139
2/16/2018,21H,1108
2/16/2018,22H,1118
2/16/2018,23H,1091
2/17/2018,00H,1092
2/17/2018,01H,1078
2/17/2018,02H,1107
2/17/2018,03H,1072
2/17/2018,04H,1061
2/17/2018,05H,1026
2/17/2018,06H,892
2/17/2018,07H,1074
2/17/2018,08H,980
2/17/2018,09H,977
2/17/2018,10H,948
2/17/2018,11H,925
2/17/2018,12H,910
2/17/2018,13H,907
2/17/2018,14H,1025
2/17/2018,15H,1062
2/17/2018,16H,1038
2/17/2018,17H,1065
2/17/2018,18H,1150
2/17/2018,19H,1123
2/17/2018,20H,1118
2/17/2018,21H,1061
2/17/2018,22H,1028
2/17/2018,23H,976
2/18/2018,00H,976
2/18/2018,01H,999
2/18/2018,02H,1058
2/18/2018,03H,1087
2/18/2018,04H,1041
2/18/2018,05H,1038
2/18/2018,06H,931
2/18/2018,07H,896
2/18/2018,08H,838
2/18/2018,09H,923
2/18/2018,10H,916
2/18/2018,11H,914
2/18/2018,12H,913
2/18/2018,13H,966
2/18/2018,14H,1089
2/18/2018,15H,965
2/18/2018,16H,920
2/18/2018,17H,910
2/18/2018,18H,1013
2/18/2018,19H,1015
2/18/2018,20H,1016
2/18/2018,21H,1072
2/18/2018,22H,1101
2/18/2018,23H,1054
2/19/2018,00H,970
2/19/2018,01H,1045
2/19/2018,02H,1113
2/19/2018,03H,1156
2/19/2018,04H,1080
2/19/2018,05H,1147
2/19/2018,06H,1094
2/19/2018,07H,977
2/19/2018,08H,937
2/19/2018,09H,935
2/19/2018,10H,888
2/19/2018,11H,856
2/19/2018,12H,905
2/19/2018,13H,950
2/19/2018,14H,1054
2/19/2018,15H,836
2/19/2018,16H,912
2/19/2018,17H,1090
2/19/2018,18H,1044
2/19/2018,19H,899
2/19/2018,20H,975
2/19/2018,21H,963
2/19/2018,22H,937
2/19/2018,23H,918
2/20/2018,00H,914
2/20/2018,01H,834
2/20/2018,02H,1036
2/20/2018,03H,1067
2/20/2018,04H,1064
2/20/2018,05H,1036
2/20/2018,06H,783
2/20/2018,07H,1008
2/20/2018,08H,926
2/20/2018,09H,970
2/20/2018,10H,955
2/20/2018,11H,956
2/20/2018,12H,973
2/20/2018,13H,1037
2/20/2018,14H,1049
2/20/2018,15H,975
2/20/2018,16H,1018
2/20/2018,17H,1014
2/20/2018,18H,1050
2/20/2018,19H,951
2/20/2018,20H,915
2/20/2018,21H,841
2/20/2018,22H,839
2/20/2018,23H,812
2/21/2018,00H,834
2/21/2018,01H,875
2/21/2018,02H,1040
2/21/2018,03H,1070
2/21/2018,04H,1046
2/21/2018,05H,995
2/21/2018,06H,848
2/21/2018,07H,987
2/21/2018,08H,959
2/21/2018,09H,805
2/21/2018,10H,817
2/21/2018,11H,794
2/21/2018,12H,840
2/21/2018,13H,916
2/21/2018,14H,1055
2/21/2018,15H,1083
2/21/2018,16H,1133
2/21/2018,17H,1156
2/21/2018,18H,1146
2/21/2018,19H,1101
2/21/2018,20H,1054
2/21/2018,21H,1050
2/21/2018,22H,1051
2/21/2018,23H,1067
2/22/2018,00H,1081
2/22/2018,01H,1117
2/22/2018,02H,1080
2/22/2018,03H,1080
2/22/2018,04H,1080
2/22/2018,05H,1093
2/22/2018,06H,1041
2/22/2018,07H,1071
2/22/2018,08H,1051
2/22/2018,09H,1058
2/22/2018,10H,984
2/22/2018,11H,945
2/22/2018,12H,977
2/22/2018,13H,1011
2/22/2018,14H,1017
2/22/2018,15H,1047
2/22/2018,16H,1066
2/22/2018,17H,1075
2/22/2018,18H,1027
2/22/2018,19H,1068
2/22/2018,20H,1062
2/22/2018,21H,1117
2/22/2018,22H,1058
2/22/2018,23H,1091
2/23/2018,00H,1080
2/23/2018,01H,1084
2/23/2018,02H,1060
2/23/2018,03H,1093
2/23/2018,04H,1131
2/23/2018,05H,1132
2/23/2018,06H,1158
2/23/2018,07H,1120
2/23/2018,08H,1095
2/23/2018,09H,1102
2/23/2018,10H,1072
2/23/2018,11H,1069
2/23/2018,12H,1080
2/23/2018,13H,1077
2/23/2018,14H,1100
2/23/2018,15H,1076
2/23/2018,16H,1141
2/23/2018,17H,1132
2/23/2018,18H,1156
2/23/2018,19H,1190
2/23/2018,20H,1176
2/23/2018,21H,1171
2/23/2018,22H,1085
2/23/2018,23H,998
2/24/2018,00H,1087
2/24/2018,01H,1120
2/24/2018,02H,1086
2/24/2018,03H,1077
2/24/2018,04H,1062
2/24/2018,05H,1049
2/24/2018,06H,996
2/24/2018,07H,1085
2/24/2018,08H,1107
2/24/2018,09H,1156
2/24/2018,10H,1155
2/24/2018,11H,1109
2/24/2018,12H,1153
2/24/2018,13H,1105
2/24/2018,14H,1128
2/24/2018,15H,942
2/24/2018,16H,990
2/24/2018,17H,1063
2/24/2018,18H,1103
2/24/2018,19H,1068
2/24/2018,20H,1022
2/24/2018,21H,985
2/24/2018,22H,1047
2/24/2018,23H,1028
2/25/2018,00H,1096
2/25/2018,01H,1090
2/25/2018,02H,1062
2/25/2018,03H,1066
2/25/2018,04H,1058
2/25/2018,05H,1062
2/25/2018,06H,984
2/25/2018,07H,1086
2/25/2018,08H,1089
2/25/2018,09H,1151
2/25/2018,10H,1164
2/25/2018,11H,1101
2/25/2018,12H,1151
2/25/2018,13H,1146
2/25/2018,14H,1192
2/25/2018,15H,1145
2/25/2018,16H,990
2/25/2018,17H,961
2/25/2018,18H,949
2/25/2018,19H,949
2/25/2018,20H,958
2/25/2018,21H,930
2/25/2018,22H,887
2/25/2018,23H,854
2/26/2018,00H,889
2/26/2018,01H,1103
2/26/2018,02H,1091
2/26/2018,03H,1130
2/26/2018,04H,1126
2/26/2018,05H,1143
2/26/2018,06H,1156
2/26/2018,07H,1100
2/26/2018,08H,1065
2/26/2018,09H,972
2/26/2018,10H,971
2/26/2018,11H,954
2/26/2018,12H,935
2/26/2018,13H,949
2/26/2018,14H,934
2/26/2018,15H,935
2/26/2018,16H,952
2/26/2018,17H,929
2/26/2018,18H,868
2/26/2018,19H,816
2/26/2018,20H,834
2/26/2018,21H,815
2/26/2018,22H,871
2/26/2018,23H,820
2/27/2018,00H,742
2/27/2018,01H,874
2/27/2018,02H,998
2/27/2018,03H,1046
2/27/2018,04H,1050
2/27/2018,05H,1038
2/27/2018,06H,1005
2/27/2018,07H,980
2/27/2018,08H,993
2/27/2018,09H,987
2/27/2018,10H,979
2/27/2018,11H,964
2/27/2018,12H,978
2/27/2018,13H,1001
2/27/2018,14H,1002
2/27/2018,15H,1006
2/27/2018,16H,1005
2/27/2018,17H,937
2/27/2018,18H,931
2/27/2018,19H,949
2/27/2018,20H,974
2/27/2018,21H,1010
2/27/2018,22H,1066
2/27/2018,23H,1002
2/28/2018,00H,1012
2/28/2018,01H,1030
2/28/2018,02H,1072
2/28/2018,03H,1059
2/28/2018,04H,1026
2/28/2018,05H,1009
2/28/2018,06H,982
2/28/2018,07H,984
2/28/2018,08H,995
2/28/2018,09H,963
2/28/2018,10H,973
2/28/2018,11H,947
2/28/2018,12H,968
2/28/2018,13H,912
2/28/2018,14H,1039
2/28/2018,15H,1080
2/28/2018,16H,1146
2/28/2018,17H,1148
2/28/2018,18H,1111
2/28/2018,19H,1097
2/28/2018,20H,1157
2/28/2018,21H,1178
2/28/2018,22H,1135
2/28/2018,23H,1169
3/1/2018,00H,1157
3/1/2018,01H,1205
3/1/2018,02H,1192
3/1/2018,03H,1173
3/1/2018,04H,1033
3/1/2018,05H,1058
3/1/2018,06H,1024
3/1/2018,07H,1119
3/1/2018,08H,1046
3/1/2018,09H,1038
3/1/2018,10H,1056
3/1/2018,11H,1045
3/1/2018,12H,1050
3/1/2018,13H,1057
3/1/2018,14H,1056
3/1/2018,15H,1087
3/1/2018,16H,1145
3/1/2018,17H,1103
3/1/2018,18H,1085
3/1/2018,19H,1045
3/1/2018,20H,1024
3/1/2018,21H,1100
3/1/2018,22H,1115
3/1/2018,23H,1080
3/2/2018,00H,1015
3/2/2018,01H,1038
3/2/2018,02H,1059
3/2/2018,03H,1099
3/2/2018,04H,1077
3/2/2018,05H,1010
3/2/2018,06H,923
3/2/2018,07H,1056
3/2/2018,08H,1070
3/2/2018,09H,851
3/2/2018,10H,763
3/2/2018,11H,751
3/2/2018,12H,745
3/2/2018,13H,809
3/2/2018,14H,964
3/2/2018,15H,1006
3/2/2018,16H,1071
3/2/2018,17H,1078
3/2/2018,18H,1083
3/2/2018,19H,1107
3/2/2018,20H,1061
3/2/2018,21H,929
3/2/2018,22H,1019
3/2/2018,23H,970
3/3/2018,00H,1069
3/3/2018,01H,1059
3/3/2018,02H,1019
3/3/2018,03H,1044
3/3/2018,04H,1065
3/3/2018,05H,1090
3/3/2018,06H,955
3/3/2018,07H,1084
3/3/2018,08H,1045
3/3/2018,09H,1001
3/3/2018,10H,900
3/3/2018,11H,898
3/3/2018,12H,895
3/3/2018,13H,910
3/3/2018,14H,1025
3/3/2018,15H,1009
3/3/2018,16H,1161
3/3/2018,17H,1133
3/3/2018,18H,1131
3/3/2018,19H,1029
3/3/2018,20H,981
3/3/2018,21H,961
3/3/2018,22H,925
3/3/2018,23H,852
3/4/2018,00H,852
3/4/2018,01H,906
3/4/2018,02H,997
3/4/2018,03H,1057
3/4/2018,04H,1087
3/4/2018,05H,1129
3/4/2018,06H,1023
3/4/2018,07H,1064
3/4/2018,08H,1015
3/4/2018,09H,918
3/4/2018,10H,803
3/4/2018,11H,854
3/4/2018,12H,840
3/4/2018,13H,871
3/4/2018,14H,864
3/4/2018,15H,1002
3/4/2018,16H,1031
3/4/2018,17H,885
3/4/2018,18H,884
3/4/2018,19H,919
3/4/2018,20H,865
3/4/2018,21H,801
3/4/2018,22H,779
3/4/2018,23H,815
3/5/2018,00H,836
3/5/2018,01H,901
3/5/2018,02H,1052
3/5/2018,03H,1071
3/5/2018,04H,995
3/5/2018,05H,938
3/5/2018,06H,999
3/5/2018,07H,819
3/5/2018,08H,814
3/5/2018,09H,807
3/5/2018,10H,794
3/5/2018,11H,769
3/5/2018,12H,791
3/5/2018,13H,976
3/5/2018,14H,1025
3/5/2018,15H,1040
3/5/2018,16H,1144
3/5/2018,17H,1128
3/5/2018,18H,1180
3/5/2018,19H,1135
3/5/2018,20H,1078
3/5/2018,21H,1084
3/5/2018,22H,1063
3/5/2018,23H,1074
3/6/2018,00H,1028
3/6/2018,01H,1074
3/6/2018,02H,1123
3/6/2018,03H,1133
3/6/2018,04H,1126
3/6/2018,05H,1123
3/6/2018,06H,1043
3/6/2018,07H,1054
3/6/2018,08H,1021
3/6/2018,09H,928
3/6/2018,10H,901
3/6/2018,11H,873
3/6/2018,12H,898
3/6/2018,13H,964
3/6/2018,14H,1050
3/6/2018,15H,1125
3/6/2018,16H,1143
3/6/2018,17H,1089
3/6/2018,18H,1007
3/6/2018,19H,971
3/6/2018,20H,962
3/6/2018,21H,966
3/6/2018,22H,943
3/6/2018,23H,927
3/7/2018,00H,926
3/7/2018,01H,879
3/7/2018,02H,963
3/7/2018,03H,1058
3/7/2018,04H,1026
3/7/2018,05H,1010
3/7/2018,06H,1058
3/7/2018,07H,1073
3/7/2018,08H,986
3/7/2018,09H,1028
3/7/2018,10H,1013
3/7/2018,11H,992
3/7/2018,12H,1017
3/7/2018,13H,1059
3/7/2018,14H,1099
3/7/2018,15H,1042
3/7/2018,16H,1112
3/7/2018,17H,1120
3/7/2018,18H,1126
3/7/2018,19H,1120
3/7/2018,20H,1120
3/7/2018,21H,1115
3/7/2018,22H,1117
3/7/2018,23H,1147
3/8/2018,00H,1189
3/8/2018,01H,1153
3/8/2018,02H,1022
3/8/2018,03H,1094
3/8/2018,04H,1083
3/8/2018,05H,1084
3/8/2018,06H,1110
3/8/2018,07H,1090
3/8/2018,08H,1031
3/8/2018,09H,998
3/8/2018,10H,960
3/8/2018,11H,939
3/8/2018,12H,983
3/8/2018,13H,1031
3/8/2018,14H,1034
3/8/2018,15H,1127
3/8/2018,16H,1130
3/8/2018,17H,1126
3/8/2018,18H,1144
3/8/2018,19H,1146
3/8/2018,20H,1139
3/8/2018,21H,1156
3/8/2018,22H,1161
3/8/2018,23H,1146
3/9/2018,00H,1122
3/9/2018,01H,1117
3/9/2018,02H,1035
3/9/2018,03H,1044
3/9/2018,04H,1067
3/9/2018,05H,1023
3/9/2018,06H,991
3/9/2018,07H,1047
3/9/2018,08H,1013
3/9/2018,09H,1043
3/9/2018,10H,1025
3/9/2018,11H,1013
3/9/2018,12H,1021
3/9/2018,13H,1113
3/9/2018,14H,1022
3/9/2018,15H,1046
3/9/2018,16H,1137
3/9/2018,17H,1060
3/9/2018,18H,1009
3/9/2018,19H,929
3/9/2018,20H,924
3/9/2018,21H,876
3/9/2018,22H,872
3/9/2018,23H,909
3/10/2018,00H,959
3/10/2018,01H,963
3/10/2018,02H,1019
3/10/2018,03H,1087
3/10/2018,04H,1031
3/10/2018,05H,1049
3/10/2018,06H,957
3/10/2018,07H,1051
3/10/2018,08H,1060
3/10/2018,09H,1063
3/10/2018,10H,1072
3/10/2018,11H,1077
3/10/2018,12H,1088
3/10/2018,13H,1112
3/10/2018,14H,1082
3/10/2018,15H,944
3/10/2018,16H,1023
3/10/2018,17H,1057
3/10/2018,18H,1051
3/10/2018,19H,1041
3/10/2018,20H,983
3/10/2018,21H,925
3/10/2018,22H,824
3/10/2018,23H,847
3/11/2018,00H,856
3/11/2018,01H,939
3/11/2018,02H,938
3/11/2018,03H,963
3/11/2018,04H,949
3/11/2018,05H,947
3/11/2018,06H,842
3/11/2018,07H,1044
3/11/2018,08H,1007
3/11/2018,09H,981
3/11/2018,10H,913
3/11/2018,11H,896
3/11/2018,12H,899
3/11/2018,13H,865
3/11/2018,14H,881
3/11/2018,15H,962
3/11/2018,16H,989
3/11/2018,17H,1042
3/11/2018,18H,1027
3/11/2018,19H,1021
3/11/2018,20H,997
3/11/2018,21H,960
3/11/2018,22H,915
3/11/2018,23H,928
3/12/2018,00H,966
3/12/2018,01H,1033
3/12/2018,02H,1049
3/12/2018,03H,1077
3/12/2018,04H,1082
3/12/2018,05H,1078
3/12/2018,06H,1040
3/12/2018,07H,976
3/12/2018,08H,889
3/12/2018,09H,826
3/12/2018,10H,837
3/12/2018,11H,917
3/12/2018,12H,875
3/12/2018,13H,938
3/12/2018,14H,949
3/12/2018,15H,1064
3/12/2018,16H,1036
3/12/2018,17H,985
3/12/2018,18H,990
3/12/2018,19H,940
3/12/2018,20H,907
3/12/2018,21H,852
3/12/2018,22H,734
3/12/2018,23H,720
3/13/2018,00H,716
3/13/2018,01H,809
3/13/2018,02H,824
3/13/2018,03H,886
3/13/2018,04H,794
3/13/2018,05H,671
3/13/2018,06H,990
3/13/2018,07H,932
3/13/2018,08H,796
3/13/2018,09H,744
3/13/2018,10H,722
3/13/2018,11H,692
3/13/2018,12H,735
3/13/2018,13H,874
3/13/2018,14H,850
3/13/2018,15H,907
3/13/2018,16H,1033
3/13/2018,17H,1048
3/13/2018,18H,857
3/13/2018,19H,825
3/13/2018,20H,823
3/13/2018,21H,866
3/13/2018,22H,979
3/13/2018,23H,977
3/14/2018,00H,997
3/14/2018,01H,950
3/14/2018,02H,941
3/14/2018,03H,938
3/14/2018,04H,957
3/14/2018,05H,786
3/14/2018,06H,955
3/14/2018,07H,859
3/14/2018,08H,588
3/14/2018,09H,596
3/14/2018,10H,599
3/14/2018,11H,572
3/14/2018,12H,601
3/14/2018,13H,675
3/14/2018,14H,845
3/14/2018,15H,976
3/14/2018,16H,891
3/14/2018,17H,885
3/14/2018,18H,905
3/14/2018,19H,734
3/14/2018,20H,627
3/14/2018,21H,640
3/14/2018,22H,636
3/14/2018,23H,603
3/15/2018,00H,697
3/15/2018,01H,811
3/15/2018,02H,711
3/15/2018,03H,737
3/15/2018,04H,754
3/15/2018,05H,664
3/15/2018,06H,778
3/15/2018,07H,691
3/15/2018,08H,527
3/15/2018,09H,442
3/15/2018,10H,431
3/15/2018,11H,442
3/15/2018,12H,592
3/15/2018,13H,829
3/15/2018,14H,795
3/15/2018,15H,923
3/15/2018,16H,960
3/15/2018,17H,794
3/15/2018,18H,797
3/15/2018,19H,749
3/15/2018,20H,653
3/15/2018,21H,667
3/15/2018,22H,645
3/15/2018,23H,618
3/16/2018,00H,615
3/16/2018,01H,647
3/16/2018,02H,653
3/16/2018,03H,673
3/16/2018,04H,697
3/16/2018,05H,617
3/16/2018,06H,754
3/16/2018,07H,656
3/16/2018,08H,542
3/16/2018,09H,447
3/16/2018,10H,416
3/16/2018,11H,430
3/16/2018,12H,490
3/16/2018,13H,699
3/16/2018,14H,839
3/16/2018,15H,938
3/16/2018,16H,963
3/16/2018,17H,958
3/16/2018,18H,843
3/16/2018,19H,786
3/16/2018,20H,671
3/16/2018,21H,671
3/16/2018,22H,649
3/16/2018,23H,627
3/17/2018,00H,612
3/17/2018,01H,671
3/17/2018,02H,641
3/17/2018,03H,605
3/17/2018,04H,675
3/17/2018,05H,678
3/17/2018,06H,873
3/17/2018,07H,757
3/17/2018,08H,786
3/17/2018,09H,724
3/17/2018,10H,700
3/17/2018,11H,665
3/17/2018,12H,678
3/17/2018,13H,820
3/17/2018,14H,781
3/17/2018,15H,921
3/17/2018,16H,892
3/17/2018,17H,927
3/17/2018,18H,968
3/17/2018,19H,955
3/17/2018,20H,871
3/17/2018,21H,828
3/17/2018,22H,752
3/17/2018,23H,688
3/18/2018,00H,643
3/18/2018,01H,659
3/18/2018,02H,653
3/18/2018,03H,693
3/18/2018,04H,737
3/18/2018,05H,641
3/18/2018,06H,782
3/18/2018,07H,714
3/18/2018,08H,668
3/18/2018,09H,631
3/18/2018,10H,579
3/18/2018,11H,571
3/18/2018,12H,573
3/18/2018,13H,612
3/18/2018,14H,655
3/18/2018,15H,740
3/18/2018,16H,770
3/18/2018,17H,838
3/18/2018,18H,858
3/18/2018,19H,861
3/18/2018,20H,825
3/18/2018,21H,721
3/18/2018,22H,708
3/18/2018,23H,688
3/19/2018,00H,703
3/19/2018,01H,851
3/19/2018,02H,848
3/19/2018,03H,906
3/19/2018,04H,892
3/19/2018,05H,856
3/19/2018,06H,759
3/19/2018,07H,666
3/19/2018,08H,651
3/19/2018,09H,524
3/19/2018,10H,509
3/19/2018,11H,513
3/19/2018,12H,531
3/19/2018,13H,655
3/19/2018,14H,875
3/19/2018,15H,982
3/19/2018,16H,950
3/19/2018,17H,954
3/19/2018,18H,842
3/19/2018,19H,747
3/19/2018,20H,731
3/19/2018,21H,676
3/19/2018,22H,649
3/19/2018,23H,609
3/20/2018,00H,643
3/20/2018,01H,603
3/20/2018,02H,719
3/20/2018,03H,746
3/20/2018,04H,766
3/20/2018,05H,649
3/20/2018,06H,638
3/20/2018,07H,612
3/20/2018,08H,504
3/20/2018,09H,482
3/20/2018,10H,456
3/20/2018,11H,462
3/20/2018,12H,502
3/20/2018,13H,735
3/20/2018,14H,835
3/20/2018,15H,909
3/20/2018,16H,877
3/20/2018,17H,862
3/20/2018,18H,831
3/20/2018,19H,824
3/20/2018,20H,789
3/20/2018,21H,764
3/20/2018,22H,716
3/20/2018,23H,677
3/21/2018,00H,700
3/21/2018,01H,826
3/21/2018,02H,824
3/21/2018,03H,819
3/21/2018,04H,875
3/21/2018,05H,778
3/21/2018,06H,760
3/21/2018,07H,725
3/21/2018,08H,617
3/21/2018,09H,550
3/21/2018,10H,516
3/21/2018,11H,522
3/21/2018,12H,603
3/21/2018,13H,816
3/21/2018,14H,841
3/21/2018,15H,892
3/21/2018,16H,926
3/21/2018,17H,890
3/21/2018,18H,812
3/21/2018,19H,823
3/21/2018,20H,752
3/21/2018,21H,718
3/21/2018,22H,665
3/21/2018,23H,644
3/22/2018,00H,682
3/22/2018,01H,787
3/22/2018,02H,757
3/22/2018,03H,782
3/22/2018,04H,793
3/22/2018,05H,777
3/22/2018,06H,725
3/22/2018,07H,626
3/22/2018,08H,521
3/22/2018,09H,514
3/22/2018,10H,506
